l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
-32.911800 -10.075816  6.5371  0.8249 -7.4908  0.0746 -0.9856  0.0526   0.0526   -3.3097    0.0836  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 411944.0000
 -2.425092  -0.443933  6.4391  0.9333 -6.3897  0.0412  1.1283  0.0502   0.0502  134.3674    0.0233  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 470013.0000
-31.821231  -4.034152  4.1193  0.6144 -4.7823  0.0613 -2.3489  0.0507   0.0507  -80.4082    0.0614  1.0000  0.0000 -99.0000 -99.0000 -99.0000 25823.0000
  2.380026   2.555927  3.5144  0.2745 -3.5173  0.0351  2.0388  0.0500   0.0500  -43.7893    0.0545  0.0000  0.0000 -99.0000 -99.0000 -99.0000 1894.0000
  7.436241  12.778381  6.8636  1.0032 -5.0270  0.0685 -4.5652  0.0585   0.0585  -94.3179    0.0538  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 137049.0000
  5.358960  -5.621592  6.5677  0.9364 -8.1905  0.0710  2.8356  0.0265   0.0265  -84.7109    0.0298  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 433913.0000
-36.245134   1.592924  4.5021  0.7760 -5.7969  0.0692  0.5631  0.0496   0.0496   19.4334    0.0667  1.0000  0.0000 -99.0000 -99.0000 -99.0000 65025.0000
 -1.759480  -0.953291  6.6892  0.9982 -1.2214  0.0565 -1.5994  0.0659   0.0659  104.2681    0.0970  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 124941.0000
 -4.809507  -4.497689  8.1431  1.3990 -5.7375  0.0516 -0.5160  0.0551   0.0551 -102.3493    0.0929  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 207920.0000
-31.380870  -0.657417  6.6061  0.9694 -6.8086  0.0767 -0.8891  0.0776   0.0776 -103.8079    0.0703  0.0000  0.0000 -99.0000 -99.0000 -99.0000 91358.0000
  6.129412  -4.743658  5.2716  0.8688 -5.1974  0.0505 -0.8552  0.0400   0.0400   21.7530    0.0824  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 374011.0000
 35.901964   2.544525  4.7466  0.6494 -3.7435  0.0340 -2.4016  0.0465   0.0465   27.5351    0.1031  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 375944.0000
 16.886096   7.392026  4.9500  0.7295 -6.5774  0.0538 -0.5742  0.0420   0.0420  -20.5137    0.0716  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 418476.0000
 25.310345  -3.588826  6.0987  1.0384 -2.7628  0.0318 -0.3598  0.0880   0.0880   35.4651    0.0445  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 331300.0000
  1.530841   7.440645  8.0216  1.0311 -5.4402  0.0347 -6.4940  0.0479   0.0479 -208.0839    0.0525  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 202364.0000
 -6.476162   0.306467  5.9617  1.0237 -9.3827  0.0501 -7.3150  0.0496   0.0496   15.8461    0.0835  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 309423.0000
-25.452097   0.681947 10.5381  1.5327 -7.1367  0.0389  0.1502  0.0619   0.0619   22.7377    0.1128  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 497686.0000
  1.851089   1.617111  6.4059  0.8002 -3.3257  0.0602 -1.6765  0.0385   0.0385   17.3404    0.0739  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 217790.0000
 17.625162   0.174593  5.4331  0.3313 -3.5319  0.0474 -1.6302  0.0541   0.0541  115.4993    0.0507  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 178730.0000
  9.490898   6.934872  4.6297  0.6683 -9.9177  0.0567  0.8192  0.0688   0.0688  -43.1655    0.1094  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 260103.0000
 12.875728   1.414000  7.7736  1.2252 -5.4004  0.0247  0.6035  0.0593   0.0593   34.8619    0.0416  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 124180.0000
 -4.387566  -1.693266  7.1666  0.9786 -4.6461  0.0663  1.4512  0.0457   0.0457   58.6364    0.0428  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 183015.0000
 -2.968453  -5.451941  8.8343  1.3747 -7.0919  0.0479  3.0604  0.0471   0.0471  175.0960    0.0678  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 453664.0000
 32.963056  -4.844963  6.3702  0.8686 -4.9459  0.0629  0.5481  0.0604   0.0604   32.4345    0.0904  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 157588.0000
-10.899810  -5.343544  3.6658  0.4361 -1.4901  0.0697  0.2436  0.0490   0.0490 -110.4758    0.0641  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 207512.0000
  4.549733  -0.709596  5.6283  0.6992 -7.8022  0.0394  1.7718  0.0573   0.0573 -121.4321    0.0835  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 319710.0000
  1.173940   7.960369  9.6145  1.3632 -5.9009  0.0464  1.5429  0.0495   0.0495   38.8037    0.0942  1.0000 20.0000 -99.0000 -99.0000 -99.0000 61870.0000
-30.493121  -2.289197  7.9664  0.9337 -5.8690  0.0521 -0.3575  0.0675   0.0675  -78.3185    0.0530  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 337284.0000
  7.770616   0.792836  9.2194  1.4695 -7.9199  0.0684  1.7104  0.0331   0.0331  179.3895    0.0525  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 231741.0000
 -1.306474  -0.990421  7.7477  0.9377 -9.3627  0.0185 -1.4802  0.0474   0.0474   63.8820    0.0555  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 292285.0000
 11.801922  -4.126371  3.8295  0.5330 -5.5105  0.0396 -1.8786  0.0533   0.0533  -36.3007    0.0139  1.0000  0.0000 -99.0000 -99.0000 -99.0000 15750.0000
  3.211923   2.115778  5.2225  0.2331 -4.4526  0.0384  2.1461  0.0420   0.0420  142.2775    0.0512  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 309732.0000
 23.117793   7.979234  8.2040  1.0821 -5.8458  0.0442 -1.5486  0.0408   0.0408   55.7738    0.0584  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 420175.0000
  0.309974   0.154126  6.8365  0.9264 -8.0032  0.0493  3.0052  0.0517   0.0517   46.0013    0.0634  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 134501.0000
-32.240155  -4.713021  4.2742  0.4343 -4.4752  0.0490 -2.3746  0.0668   0.0668    8.3035    0.0865  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 462268.0000
 -0.530812  -0.044247  5.4696  0.7289 -1.9801  0.0489  2.1395  0.0562   0.0562   53.5076    0.1055  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 123697.0000
-14.461000  -3.895242  4.6192  0.5782 -1.5877  0.0578 -2.0328  0.0616   0.0616   52.0065    0.0579  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 156614.0000
-21.459884  -0.536443  4.1999  0.5386 -9.4573  0.0449 -0.2860  0.0549   0.0549  -71.8000    0.0573  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 444637.0000
 -4.121903 -15.174128  5.1744  0.7723 -5.0408  0.0396 -2.0382  0.0477   0.0477   41.2602    0.0681  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 459637.0000
  0.124065   2.736548  5.1571  0.7077 -1.9070  0.0362  2.3946  0.0607   0.0607  -69.1314    0.0923  0.0000  0.0000 -99.0000 -99.0000 -99.0000 54688.0000
 -3.250935   5.963569  8.9108  1.6403 -9.8768  0.0491 -3.3351  0.0652   0.0652  192.9655    0.0953  1.0000  0.0000 -99.0000 -99.0000 -99.0000 33876.0000
 12.020115  -7.875297  7.0228  0.7903 -7.4358  0.0395 -2.2182  0.0533   0.0533    3.8064    0.0575  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 454181.0000
-26.765967   1.695771  5.3835  0.7775 -4.2758  0.0601 -0.8685  0.0610   0.0610  -42.6950    0.0604  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 204285.0000
  6.590855  -1.093740  6.4588  0.9497 -10.2619  0.0450  5.5817  0.0500   0.0500   21.9396    0.0992  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 355506.0000
-15.091873   1.486972  5.1182  0.8299 -0.8014  0.0740 -0.2092  0.0257   0.0257   61.1663    0.0781  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 315714.0000
  1.259657  -2.404981  6.3357  1.0479 -4.0159  0.0684 -1.2464  0.0384   0.0384 -199.8682    0.0502  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 240232.0000
 23.193921   0.227816 10.6085  1.7966 -7.5597  0.0515 -1.9178  0.0507   0.0507   30.4490    0.0716  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 378512.0000
  9.013153   5.679354  3.5182  0.0927 -2.0563  0.0640 -2.8214  0.0582   0.0582  -37.1748    0.0745  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 465820.0000
 24.177653   1.070368  8.4880  1.2227 -7.5939  0.0504 -0.5102  0.0689   0.0689   54.6502    0.0975  1.0000  0.0000 -99.0000 -99.0000 -99.0000 65123.0000
 -6.783579  14.064108 10.2664  1.7385 -7.1363  0.0310 -1.3699  0.0425   0.0425   72.0022    0.0813  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 361571.0000
 13.300843  -4.891665  4.4449  0.3445 -4.0580  0.0551  0.8239  0.0445   0.0445   73.2692    0.0694  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 232353.0000
  4.226403  -2.379237  5.9527  0.8997 -8.2316  0.0504 -3.8698  0.0591   0.0591  -17.4739    0.0713  0.0000 20.0000 -99.0000 -99.0000 -99.0000 89560.0000
 29.137753   1.573144  6.2065  0.9005 -5.4124  0.0403 -0.3380  0.0433   0.0433   68.0855    0.0926  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 125891.0000
 -2.330309   4.838985  6.1127  0.9268 -6.4642  0.0697 -9.3001  0.0612   0.0612   -6.9017    0.0845  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 183536.0000
-20.827790   0.667629  5.3386  0.5946 -7.0761  0.0563  0.2489  0.0442   0.0442 -110.1534    0.0503  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 232178.0000
 19.833984 -10.716788  5.7173  0.7238 -6.5557  0.0594 -1.0128  0.0647   0.0647   34.1865    0.0874  0.0000  0.0000 -99.0000 -99.0000 -99.0000 98881.0000
 22.741762   2.300153  4.1817  0.4286 -4.7898  0.0411  1.3093  0.0521   0.0521   12.7040    0.0707  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 494711.0000
-37.723347  10.855112  7.7827  0.7812 -5.7826  0.0676 -1.4474  0.0604   0.0604  -30.8950    0.0513  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 162153.0000
-26.797443  -4.325747  8.4411  1.2021 -6.7874  0.0565 -0.3670  0.0396   0.0396  -43.0780    0.0984  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 430954.0000
  3.265400 -22.485030  5.7761  0.8201 -3.3175  0.0582 -3.3763  0.0801   0.0801   84.7202    0.0559  0.0000  0.0000 -99.0000 -99.0000 -99.0000 76775.0000
 11.396336   0.731429  6.7943  0.8793 -5.9192  0.0627 -0.4665  0.0374   0.0374  -35.9450    0.0798  1.0000 19.0000 -99.0000 -99.0000 -99.0000 2943.0000
  0.367179  -1.864153  8.2976  0.9257 -9.2001  0.0426 -2.2437  0.0466   0.0466   -1.9113    0.0872  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 199825.0000
-10.129664   1.128579  5.1781  0.6562 -3.2407  0.0731  0.2426  0.0372   0.0372  -68.2688    0.0432  1.0000  0.0000 -99.0000 -99.0000 -99.0000 34596.0000
 22.886787  -2.278758  5.3361  0.9984 -8.0288  0.0472 -0.8550  0.0619   0.0619   85.9985    0.0442  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 380701.0000
 18.099487   1.518835  7.2526  0.8819 -5.9552  0.0529  1.8154  0.0622   0.0622  -75.2304    0.0516  1.0000  0.0000 -99.0000 -99.0000 -99.0000 14382.0000
 11.835540   5.083111  4.9361  0.5163 -4.0200  0.0383  1.1593  0.0461   0.0461   -7.4304    0.0498  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 112077.0000
  0.999563   6.260750  6.4446  0.5843 -6.7295  0.0689  1.0264  0.0571   0.0571 -118.4532    0.0435  1.0000 20.0000 -99.0000 -99.0000 -99.0000 11002.0000
  9.798657   8.078980  5.6546  0.8242 -1.0360  0.0392 -1.0514  0.0248   0.0248   -3.2752    0.0593  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 388887.0000
-27.319715  -2.816619 11.1711  1.5866 -5.8436  0.0448  0.2406  0.0322   0.0322  -83.8970    0.0712  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 386897.0000
  8.683816   8.805582  6.6838  0.8498 -7.6567  0.0445 -1.9679  0.0682   0.0682  171.8778    0.0926  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 326767.0000
 -9.834946 -10.967914  6.0548  0.9745 -2.2834  0.0487 -1.0018  0.0513   0.0513  -30.3996    0.0590  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 152365.0000
 27.210684 -12.612018  6.1051  0.8616 -9.1509  0.0473 -2.3240  0.0571   0.0571   37.0098    0.0869  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 191955.0000
 18.997108  11.485741  4.4075  0.6838 -2.8558  0.0655 -3.1489  0.0693   0.0693   57.7839    0.1035  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 378973.0000
-17.000920  -6.128384  7.4797  1.1851 -2.3984  0.0429  0.2976  0.0468   0.0468 -116.7200    0.0983  0.0000  0.0000 -99.0000 -99.0000 -99.0000 42277.0000
-36.754351   1.273763  4.4201  0.8942 -5.9094  0.0432 -2.2291  0.0814   0.0814    3.6041    0.0666  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 387981.0000
-23.542663  -3.577629  4.1216  0.6508 -4.1187  0.0540  0.7960  0.0629   0.0629  -87.3745    0.0781  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 212234.0000
 28.281684  -9.663353  7.3648  1.0072 -7.5301  0.0335 -0.3067  0.0302   0.0302   57.8836    0.0682  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 260069.0000
  8.265095  -2.203053  6.5985  1.0597 -4.5098  0.0411 -2.5064  0.0554   0.0554   11.8023    0.0153  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 386612.0000
  7.654327   6.179113  7.5970  1.0874 -3.0691  0.0510 -1.6967  0.0660   0.0660   70.4234    0.0864  1.0000  0.0000 -99.0000 -99.0000 -99.0000 96898.0000
  4.014138   0.847793  5.3440  0.7345 -9.0867  0.0508  1.8045  0.0437   0.0437    9.2687    0.0681  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 272493.0000
 11.479029  -8.520057  5.8083  0.6138 -5.9520  0.0470  3.5529  0.0437   0.0437  -98.9859    0.0802  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 263744.0000
 -5.864242   3.793042  4.8263  0.4040 -2.0531  0.0442 -0.8115  0.0571   0.0571  -11.3785    0.0646  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 309629.0000
-31.476325   0.518281  5.6354  0.6288 -5.9270  0.0465  0.8729  0.0356   0.0356  -83.9832    0.0609  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 152599.0000
  3.599619  -1.968804  7.3415  1.2683 -9.2647  0.0619 10.5684  0.0600   0.0600  120.5884    0.0983  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 365761.0000
 29.527836   1.269603  5.9774  0.7799 -5.1133  0.0441 -1.0194  0.0210   0.0210   19.5463    0.0528  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 332457.0000
-22.924737  -1.758203  4.7598  0.5580 -2.7544  0.0691 -0.1552  0.0554   0.0554  -21.5172    0.0849  0.0000  0.0000 -99.0000 -99.0000 -99.0000 62010.0000
  6.333199  13.043345  6.1443  0.7927 -6.8035  0.0448 -1.8602  0.0457   0.0457  -82.8406    0.0683  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 110670.0000
 26.288044   1.149122  5.3714  0.5123 -4.2964  0.0498  0.8738  0.0559   0.0559  107.1366    0.0449  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 383340.0000
 29.148480  -4.399535  4.7837  0.7511 -4.9619  0.0597 -1.7072  0.0401   0.0401   91.0762    0.0484  1.0000  0.0000 -99.0000 -99.0000 -99.0000 54169.0000
 33.004635  -0.768089  7.6956  1.0042 -7.5763  0.0416 -0.8322  0.0504   0.0504   40.3161    0.0978  0.0000  0.0000 -99.0000 -99.0000 -99.0000 23024.0000
-20.959913   0.764243  5.0132  0.9208 -3.1869  0.0746 -0.4824  0.0580   0.0580   21.0329    0.0596  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 212569.0000
 -7.385559  -7.589795  3.9348  0.3602 -4.1328  0.0263  0.3992  0.0612   0.0612  -34.8151    0.1049  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 214054.0000
-14.628381   6.279871  5.3307  0.7058 -7.8205  0.0322 -2.9245  0.0662   0.0662  -88.0002    0.0876  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 286954.0000
-16.769967   0.496154  4.0687  0.4726 -4.7793  0.0418 -5.7473  0.0303   0.0303   23.7262    0.0720  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 205413.0000
-32.062373   1.220975  7.0380  1.1848 -3.3108  0.0431 -1.0450  0.0225   0.0225  -88.8245    0.0588  1.0000  0.0000 -99.0000 -99.0000 -99.0000 71589.0000
 -1.560589   2.930322  5.4539  0.7201 -4.8415  0.0377 -0.1418  0.0439   0.0439   96.9297    0.0721  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 272919.0000
-10.117294  -5.277778  5.1652  0.6656 -6.4616  0.0593  0.9523  0.0213   0.0213   40.8850    0.0603  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 455464.0000
-40.804193  -0.816236  6.8123  0.7002 -5.6500  0.0456 -0.7034  0.0458   0.0458   32.3129    0.0765  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 331700.0000
 22.561781   0.395743  4.3313  0.4781 -3.2325  0.0755  1.2017  0.0479   0.0479   50.6674    0.0738  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 146281.0000
  5.128763   9.777603  7.2793  1.2237 -6.6166  0.0255  4.7883  0.0553   0.0553   58.3263    0.0841  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 491223.0000
  7.216851   6.171324  5.0974  0.6826 -6.3931  0.0519  0.0153  0.0485   0.0485  -88.6043    0.0697  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 174238.0000
  5.459232   1.194773  4.5313  0.5998 -3.0477  0.0451  0.3727  0.0454   0.0454   71.1183    0.0819  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 154265.0000
 17.131071  -3.972830  6.4110  1.0817 -7.7393  0.0549  2.3228  0.0583   0.0583  114.2390    0.0629  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 476836.0000
  0.115494  -2.781239  4.9116  0.3840 -4.1894  0.0499 -0.8815  0.0593   0.0593   69.7809    0.0646  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 259629.0000
 12.407868   0.793927  6.7938  0.9035 -5.9046  0.0560  6.8636  0.0242   0.0242   28.3827    0.0804  1.0000  6.0000 -99.0000 -99.0000 -99.0000 43253.0000
-28.987156  -0.085927  4.8657  0.5774 -5.1420  0.0596  0.1073  0.0457   0.0457  -54.2564    0.0922  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 107947.0000
 28.550944  -3.136733  4.5516  0.5054 -4.1030  0.0408 -2.1339  0.0460   0.0460   77.9371    0.0580  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 230254.0000
 -0.443008  -0.336900  6.9591  1.1609 -8.5456  0.0469 -7.0860  0.0611   0.0611  -12.7336    0.0831  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 176053.0000
 18.876785   0.922629  9.1974  1.4334 -6.1461  0.0666  0.9568  0.0385   0.0385  106.2601    0.0895  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 157420.0000
-30.860841  -0.653326  4.4665  0.5039 -3.3133  0.0492 -0.0149  0.0494   0.0494  -36.5136    0.0737  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 396050.0000
-10.699629  -3.089940  8.0254  1.1076 -8.4194  0.0525  2.9309  0.0467   0.0467  -76.7082    0.0826  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 192107.0000
 -4.883134  -1.031940  4.5751  0.4460 -6.5837  0.0436  5.3470  0.0566   0.0566  -42.4721    0.0564  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 214232.0000
 17.148013  -2.943576  5.7535  0.6450 -6.8661  0.0577 -6.3513  0.0725   0.0725   70.3904    0.0568  1.0000  0.0000 -99.0000 -99.0000 -99.0000 46178.0000
 -3.169838   0.726001  3.5371  0.3554 -10.0586  0.0356  2.4240  0.0422   0.0422   23.0963    0.0876  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 163796.0000
-36.392059  -4.878014  6.6743  1.0274 -6.7378  0.0380 -1.0724  0.0525   0.0525  -41.7128    0.0679  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 451440.0000
 -1.675718 -17.507286  6.6876  0.9173 -6.7796  0.0420 -7.4831  0.0482   0.0482  144.5490    0.0521  0.0000  0.0000 -99.0000 -99.0000 -99.0000 25167.0000
-32.915538 -10.871296  4.5309  0.5535 -3.2779  0.0765 -4.9360  0.0509   0.0509   20.3969    0.0480  1.0000  0.0000 -99.0000 -99.0000 -99.0000 39391.0000
 13.907689  21.383589  3.7610  0.3040 -2.4161  0.0602 -5.7548  0.0297   0.0297  -62.3956    0.0760  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 492151.0000
 16.526001  -4.475398  5.8111  0.4815 -4.3955  0.0575  2.4216  0.0753   0.0753   69.1872    0.0796  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 236870.0000
-26.145045  -0.438201  5.5487  1.0074 -6.0016  0.0462 -0.1801  0.0580   0.0580  -87.7931    0.0252  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 262155.0000
 11.063444   1.679455  6.0339  0.7879 -4.8708  0.0498  0.6234  0.0602   0.0602 -115.6618    0.1069  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 305743.0000
 33.813115  10.137755  5.6091  0.9663 -4.6444  0.0464 -2.0315  0.0506   0.0506   25.1721    0.0591  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 384760.0000
-21.151373   1.655921  3.6609  0.4816 -4.7609  0.0203  0.2805  0.0347   0.0347  -73.5627    0.0487  1.0000  0.0000 -99.0000 -99.0000 -99.0000 21736.0000
 -1.550478   0.957426  8.5736  1.4013 -4.1631  0.0475 -3.4947  0.0683   0.0683 -145.9359    0.0962  0.0000 20.0000 -99.0000 -99.0000 -99.0000 38868.0000
 -3.048857   5.549480  8.8761  1.0233 -5.0251  0.0494  4.4537  0.0290   0.0290   13.3039    0.0971  1.0000 14.0000 -99.0000 -99.0000 -99.0000 86729.0000
-31.129648  -1.484510  4.3151  0.5582 -4.4228  0.0553  1.7177  0.0448   0.0448  -53.5625    0.0826  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 207091.0000
  1.834536  -9.215387  7.8626  0.7200 -9.6800  0.0549 -5.1110  0.0391   0.0391  167.1670    0.0736  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 284419.0000
 -2.197645   1.266014  8.0510  1.3545 -6.5567  0.0502  0.6784  0.0482   0.0482  -65.0100    0.0728  0.0000 11.0000 -99.0000 -99.0000 -99.0000 49430.0000
 -4.766974   7.471858  5.4957  0.5451 -4.9471  0.0499  0.1878  0.0508   0.0508 -133.1039    0.0971  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 463962.0000
 -6.152092  -2.867409  4.6225  0.5802 -5.1950  0.0505 -1.5061  0.0593   0.0593  -10.8949    0.0945  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 485002.0000
 23.634171   1.154439  6.4278  0.9178 -8.3739  0.0447  0.0587  0.0587   0.0587  101.1943    0.1017  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 473025.0000
 10.939800  -4.671266  7.0299  1.3183 -5.8453  0.0671 -2.1349  0.0393   0.0393  -24.3241    0.1070  0.0000 20.0000 -99.0000 -99.0000 -99.0000 45814.0000
  1.250746 -10.882218  4.6465  0.7141 -4.1165  0.0735 -6.5471  0.0567   0.0567   11.2219    0.0781  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 302367.0000
 -4.156517   1.795413  7.7165  1.2162 -7.2364  0.0570 -5.0509  0.0404   0.0404 -283.9738    0.0759  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 384762.0000
 18.813536  -4.124921  4.7153  0.2440 -4.0743  0.0414  2.0488  0.0629   0.0629   16.3608    0.0988  1.0000  0.0000 -99.0000 -99.0000 -99.0000 77666.0000
 -2.470800  -1.175601  8.4504  1.1783 -3.3039  0.0585  3.2086  0.0420   0.0420 -144.7846    0.0490  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 125444.0000
 18.400115   0.776223  8.8215  1.5148 -7.1013  0.0644 -1.1844  0.0436   0.0436  105.4093    0.0397  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 308406.0000
-23.302356   3.603614  4.7858  0.6812 -5.3593  0.0652 -0.7604  0.0361   0.0361   -9.2013    0.0618  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 423259.0000
  0.540114   7.054811 10.3900  1.3658 -6.3758  0.0370  1.0163  0.0785   0.0785  105.1443    0.1172  1.0000 20.0000 -99.0000 -99.0000 -99.0000 51188.0000
 29.684913   4.719276  5.5806  0.6797 -3.9311  0.0393 -2.9958  0.0598   0.0598  -17.4972    0.0662  0.0000  0.0000 -99.0000 -99.0000 -99.0000 43272.0000
  7.331050  12.100134  5.9360  0.8127 -3.1601  0.0397 -1.4715  0.0412   0.0412  -44.2819    0.0697  1.0000 13.0000 -99.0000 -99.0000 -99.0000 86175.0000
  1.738385   0.638664  5.5611  0.7860 -3.9952  0.0501 -3.0835  0.0639   0.0639   35.1756    0.0590  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 469626.0000
 18.364832   0.091297  6.3572  0.9516 -7.6892  0.0590 -0.1481  0.0385   0.0385   99.4195    0.0635  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 305440.0000
-25.332305  -6.200801  5.6858  0.7229 -5.4327  0.0460  0.3118  0.0386   0.0386 -101.9727    0.0732  0.0000  0.0000 -99.0000 -99.0000 -99.0000 39745.0000
 24.237500   0.448191  4.6342  0.6516 -1.3422  0.0457  2.5046  0.0680   0.0680   30.1709    0.0722  1.0000  0.0000 -99.0000 -99.0000 -99.0000 65436.0000
 12.212525  -6.525299  3.6275  0.3171 -7.9357  0.0582 -0.3764  0.0462   0.0462  -55.7024    0.0925  0.0000  0.0000 -99.0000 -99.0000 -99.0000 3356.0000
 -4.479968  -8.882354  7.7082  1.0681 -5.4193  0.0530 -3.3910  0.0551   0.0551   31.4080    0.0418  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 401840.0000
 17.432559  -1.418430  5.5228  0.7244 -2.4792  0.0560 -4.0499  0.0408   0.0408   13.0794    0.0719  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 124515.0000
