l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
 -0.912919  -0.791506  8.3346  0.7033 -8.4282  0.0529 -2.7358  0.0896   0.0896  122.1551    0.0674  0.0000  0.0000 -99.0000 -99.0000 -99.0000 667979.0000
  4.688932  -0.899404  7.3527  0.5205 -4.4408  0.0693 -2.7639  0.0716   0.0716  127.6474    0.0801  1.0000  0.0000 -99.0000 -99.0000 -99.0000 167622.0000
 28.672603  -0.600927  8.1275  0.5485 -6.2881  0.0615 -0.4337  0.0536   0.0536   85.4865    0.0410  0.0000  0.0000 -99.0000 -99.0000 -99.0000 871195.0000
  5.229252   0.942831  5.8767  0.4037 -6.1924  0.0672  0.7894  0.0617   0.0617  156.5953    0.0548  1.0000  0.0000 -99.0000 -99.0000 -99.0000 511458.0000
  1.221553   0.313565 10.3812  0.9128 -6.9325  0.0738  0.4828  0.0780   0.0780  139.6764    0.0389  0.0000  0.0000 -99.0000 -99.0000 -99.0000 360731.0000
 23.650241   4.095594  4.4191  0.2923 -5.1991  0.0504  0.4111  0.0637   0.0637   39.3378    0.0957  1.0000  0.0000 -99.0000 -99.0000 -99.0000 374603.0000
 20.584683   3.718881  6.3268  0.4439 -5.9974  0.0670  0.2272  0.0703   0.0703   69.5003    0.0685  0.0000  0.0000 -99.0000 -99.0000 -99.0000 751377.0000
-31.925318  -3.653017  7.6276  0.6122 -4.7782  0.0694 -1.1025  0.0504   0.0504  -20.8779    0.0658  1.0000  0.0000 -99.0000 -99.0000 -99.0000 976562.0000
 -1.795446  -2.387057  6.9018  0.4665 -8.2389  0.0704  0.7468  0.0721   0.0721 -150.7162    0.0774  0.0000  0.0000 -99.0000 -99.0000 -99.0000 853561.0000
  9.774695   0.953386  5.4392  0.2577 -7.8063  0.0795  0.4745  0.0594   0.0594   96.2376    0.1060  1.0000  0.0000 -99.0000 -99.0000 -99.0000 289432.0000
  2.398616   0.459539  6.9618  0.5844 -5.6470  0.0863 -1.7047  0.0910   0.0910  142.1182    0.0988  0.0000  0.0000 -99.0000 -99.0000 -99.0000 415831.0000
 23.298783   1.025938  7.3499  0.5459 -5.7194  0.0877  0.2071  0.0783   0.0783  127.1751    0.0928  1.0000  0.0000 -99.0000 -99.0000 -99.0000 257474.0000
-16.173809   0.199694  4.9086  0.2698 -2.2630  0.0876 -0.3268  0.0274   0.0274  -95.3797    0.0618  0.0000  0.0000 -99.0000 -99.0000 -99.0000 197720.0000
  9.618365  -1.598241  6.0801  0.4051 -4.4884  0.0957 -0.3268  0.0651   0.0651  -64.3102    0.0700  1.0000  0.0000 -99.0000 -99.0000 -99.0000 742747.0000
  5.645488   0.510848  6.5673  0.3798 -2.9759  0.0699 -1.1800  0.0862   0.0862  152.4876    0.0652  0.0000  0.0000 -99.0000 -99.0000 -99.0000 288983.0000
 -4.322210   1.414583  8.4985  0.7015 -7.4005  0.0692 -1.5271  0.0729   0.0729 -323.2627    0.0974  1.0000  0.0000 -99.0000 -99.0000 -99.0000 31743.0000
 -9.492791   2.980267  8.7267  0.6778 -7.2700  0.0727  0.7724  0.0760   0.0760 -214.7788    0.0462  0.0000  0.0000 -99.0000 -99.0000 -99.0000 30378.0000
 32.336226   4.292807  8.6538  0.6654 -5.5905  0.0711 -0.0665  0.1002   0.1002   50.7261    0.0492  1.0000  0.0000 -99.0000 -99.0000 -99.0000 237538.0000
 -4.960715  -0.228408  6.8824  0.6037 -6.5512  0.0795 -0.8466  0.0825   0.0825 -187.7393    0.0770  0.0000  0.0000 -99.0000 -99.0000 -99.0000 415983.0000
 -4.218715   4.246526  9.6232  0.7943 -6.5478  0.0794 -2.9051  0.0388   0.0388   53.4244    0.0491  1.0000  0.0000 -99.0000 -99.0000 -99.0000 918622.0000
  9.049870  -0.599419 10.6348  0.8470 -6.8521  0.0746 -0.0312  0.0689   0.0689  -28.3197    0.0651  0.0000  0.0000 -99.0000 -99.0000 -99.0000 437971.0000
 -3.667202   1.007780  7.6114  0.4867 -8.7449  0.0946  1.9169  0.0528   0.0528   65.3313    0.0815  1.0000  0.0000 -99.0000 -99.0000 -99.0000 666406.0000
  0.871470   7.756991  6.0525  0.4352 -6.3187  0.0543 -1.9687  0.0488   0.0488  -88.3735    0.0360  0.0000  0.0000 -99.0000 -99.0000 -99.0000 847337.0000
  4.665578   0.860989 11.1206  0.9066 -8.7454  0.0912 -0.1096  0.0648   0.0648    7.5283    0.0519  1.0000  0.0000 -99.0000 -99.0000 -99.0000 309749.0000
 -2.801234  -0.002827  9.6267  0.8740 -8.2874  0.0564  0.8144  0.0255   0.0255  -41.9958    0.0830  0.0000  0.0000 -99.0000 -99.0000 -99.0000 344269.0000
-13.644474  -3.631266  4.0833  0.1955 -3.2190  0.0908 -2.1131  0.0768   0.0768   -2.8810    0.0615  1.0000  0.0000 -99.0000 -99.0000 -99.0000 693066.0000
 -3.040355   1.184134  5.6507  0.4321 -3.8062  0.0485  0.3687  0.0799   0.0799   42.5896    0.0633  0.0000  0.0000 -99.0000 -99.0000 -99.0000 243113.0000
 22.955850  -0.739243  5.9567  0.4104 -2.6505  0.0837 -0.5263  0.0900   0.0900   93.6398    0.0567  1.0000  0.0000 -99.0000 -99.0000 -99.0000 493972.0000
 -1.007875  -1.434488  7.9041  0.5903 -6.4511  0.0686 -0.2764  0.0424   0.0424 -100.3859    0.0694  0.0000  0.0000 -99.0000 -99.0000 -99.0000 766768.0000
 -3.900581   3.689421  9.0501  0.8234 -4.3780  0.0703 -1.4294  0.0397   0.0397 -185.9005    0.0523  1.0000  0.0000 -99.0000 -99.0000 -99.0000 780450.0000
  4.602943  -5.472388  4.6058  0.2667 -1.4510  0.0794 -0.9182  0.0588   0.0588  -15.3875    0.0769  0.0000  0.0000 -99.0000 -99.0000 -99.0000 876422.0000
 23.111005  -1.629079  6.6292  0.4230 -8.3347  0.0610 -0.4991  0.0728   0.0728   79.4730    0.0648  1.0000  0.0000 -99.0000 -99.0000 -99.0000 373802.0000
 -2.302408   0.602809  8.2039  0.6315 -3.2769  0.0743  0.8265  0.0668   0.0668  -14.0512    0.0828  0.0000  0.0000 -99.0000 -99.0000 -99.0000 473013.0000
 -4.207804   1.636882  9.0094  0.6708 -10.4196  0.0781 -3.4010  0.0616   0.0616   53.9995    0.0649  1.0000  0.0000 -99.0000 -99.0000 -99.0000 612042.0000
  9.324938  -0.460063  7.2410  0.5291 -9.6123  0.0682  1.4433  0.0902   0.0902  134.7825    0.0554  0.0000  0.0000 -99.0000 -99.0000 -99.0000 169112.0000
 -4.296195  -1.482938  8.7574  0.6467 -5.1437  0.0724 -1.4666  0.0823   0.0823  -27.3484    0.0709  1.0000  0.0000 -99.0000 -99.0000 -99.0000 968879.0000
 -1.738206  -0.518818  5.3054  0.3262 -5.4596  0.0729  1.0063  0.0747   0.0747  -62.1511    0.0701  0.0000  0.0000 -99.0000 -99.0000 -99.0000 218216.0000
  5.204871   4.014585  6.6369  0.6004 -5.8536  0.0893 -0.6199  0.0758   0.0758  -17.6884    0.0683  1.0000  0.0000 -99.0000 -99.0000 -99.0000 703377.0000
  3.543852   1.242885  5.6488  0.2866 -10.3904  0.0902  1.9972  0.0654   0.0654  107.4127    0.0648  0.0000  0.0000 -99.0000 -99.0000 -99.0000 740004.0000
  5.044017  -1.087977  6.3750  0.4890 -2.3924  0.0847  2.6885  0.0759   0.0759  -44.7863    0.0689  1.0000  0.0000 -99.0000 -99.0000 -99.0000 792068.0000
 13.537795  -2.532379  5.6432  0.4573 -1.4810  0.0618  0.8970  0.0705   0.0705    9.0473    0.0982  0.0000  0.0000 -99.0000 -99.0000 -99.0000 771281.0000
 -4.511854  -0.798856  6.6987  0.4865 -6.9702  0.0654  0.6208  0.0526   0.0526 -137.3571    0.0643  1.0000  0.0000 -99.0000 -99.0000 -99.0000 187673.0000
 -1.242524  -1.157341  5.0821  0.2430 -8.1589  0.0538 -0.2175  0.0821   0.0821   70.1894    0.0625  0.0000  0.0000 -99.0000 -99.0000 -99.0000 612623.0000
  5.299415  -1.235809  6.6175  0.4917 -6.7849  0.0898 -0.7309  0.0651   0.0651 -113.3078    0.0404  1.0000  0.0000 -99.0000 -99.0000 -99.0000 605365.0000
-13.893324   1.139336  4.7434  0.2258 -3.5726  0.0974 -0.0743  0.0767   0.0767 -111.9386    0.0792  0.0000  0.0000 -99.0000 -99.0000 -99.0000 512787.0000
 -3.803570   1.207879  7.3674  0.4469 -5.5202  0.0693 -2.0917  0.0622   0.0622 -191.5674    0.0548  1.0000  0.0000 -99.0000 -99.0000 -99.0000 250072.0000
 -1.983834  -2.951193  6.0457  0.4504 -5.5928  0.0993  0.8717  0.0651   0.0651  -91.8656    0.0607  0.0000  0.0000 -99.0000 -99.0000 -99.0000 229783.0000
 -4.026136  -1.250276  7.1072  0.4054 -2.4804  0.0360  1.8779  0.0624   0.0624   99.4831    0.0515  1.0000  0.0000 -99.0000 -99.0000 -99.0000 800.0000
-16.459358   4.402160  4.5183  0.2538 -1.4521  0.0583 -0.6857  0.0628   0.0628  -77.9084    0.0582  0.0000  0.0000 -99.0000 -99.0000 -99.0000 970350.0000
  4.937667  -1.307822  6.0417  0.3025 -5.1279  0.0605 -0.6650  0.0883   0.0883   52.3809    0.0451  1.0000  0.0000 -99.0000 -99.0000 -99.0000 115308.0000
 -0.954426  -1.605428  7.0042  0.5160 -5.6548  0.0838 -0.8956  0.0757   0.0757  -78.3673    0.0692  0.0000  0.0000 -99.0000 -99.0000 -99.0000 268377.0000
 27.656276  -3.308159  9.4778  0.6633 -7.3186  0.0713 -1.0163  0.0675   0.0675  -13.4688    0.1276  1.0000  0.0000 -99.0000 -99.0000 -99.0000 354049.0000
 -2.382630   1.576960  8.2817  0.6356 -7.6276  0.0907 -2.0881  0.0724   0.0724 -116.1060    0.0713  0.0000  0.0000 -99.0000 -99.0000 -99.0000 713745.0000
  9.825570  -1.331693  7.6088  0.4977 -8.5528  0.0472  2.6296  0.0515   0.0515   72.2222    0.0953  1.0000  0.0000 -99.0000 -99.0000 -99.0000 402650.0000
 -4.557612   2.002611  6.9371  0.5479 -7.9302  0.0391  1.5029  0.0596   0.0596   46.9358    0.0533  0.0000  0.0000 -99.0000 -99.0000 -99.0000 444820.0000
  9.935916   1.279655  6.1529  0.3929 -2.4179  0.0754 -0.1882  0.0707   0.0707 -116.3351    0.0792  1.0000  0.0000 -99.0000 -99.0000 -99.0000 568424.0000
 10.343048 -10.784591  8.1572  0.5651 -6.9377  0.0591 -0.1996  0.0585   0.0585   33.5555    0.0843  0.0000  0.0000 -99.0000 -99.0000 -99.0000 516506.0000
-17.440613  -4.159010  5.1708  0.3778 -4.0268  0.0995 -1.3402  0.0712   0.0712  -44.8839    0.0735  1.0000  0.0000 -99.0000 -99.0000 -99.0000 828300.0000
 -6.252540  -0.082719  8.4811  0.7478 -6.7308  0.0757 -3.6382  0.0512   0.0512 -202.2733    0.0943  0.0000  0.0000 -99.0000 -99.0000 -99.0000 400604.0000
  5.177574  -3.689318  9.1866  0.7897 -6.4890  0.0709  1.5841  0.0715   0.0715  158.5156    0.0423  1.0000  0.0000 -99.0000 -99.0000 -99.0000 381191.0000
 -7.029537  -0.396629 11.2202  0.9325 -5.5574  0.0612 -0.6880  0.0848   0.0848  -83.7402    0.0853  0.0000  0.0000 -99.0000 -99.0000 -99.0000 993567.0000
  5.204296  -0.900920  8.0960  0.6803 -4.5267  0.0803  0.3685  0.0438   0.0438   40.4855    0.0865  1.0000  0.0000 -99.0000 -99.0000 -99.0000 393830.0000
-12.019375  -2.289392  9.5789  0.7785 -7.5024  0.0652 -1.3927  0.0765   0.0765 -135.5095    0.0664  0.0000  0.0000 -99.0000 -99.0000 -99.0000 919255.0000
 28.391303   1.160160 10.3632  0.8941 -7.1306  0.0648  0.5675  0.0966   0.0966  -20.1220    0.0528  1.0000  0.0000 -99.0000 -99.0000 -99.0000 994372.0000
  2.221491  -0.654821  7.2000  0.4991 -4.1895  0.0717 -0.0791  0.0597   0.0597  -54.2201    0.0895  0.0000  0.0000 -99.0000 -99.0000 -99.0000 419949.0000
 32.360124  -1.185837  8.6061  0.6804 -6.4607  0.0428  0.3659  0.0891   0.0891   57.4732    0.0884  1.0000  0.0000 -99.0000 -99.0000 -99.0000 879993.0000
 -6.615568   3.751545  6.5005  0.4041 -8.7729  0.0764  0.0340  0.0708   0.0708   54.4672    0.1064  0.0000  0.0000 -99.0000 -99.0000 -99.0000 343062.0000
 18.558164   1.094899  4.5958  0.1973 -6.0113  0.0650 -1.9598  0.0522   0.0522   81.6891    0.0960  1.0000  0.0000 -99.0000 -99.0000 -99.0000 884491.0000
 -0.756762  -1.640539  7.4280  0.5390 -8.0993  0.0923 -1.1434  0.0314   0.0314  235.9880    0.0878  0.0000  0.0000 -99.0000 -99.0000 -99.0000 302649.0000
 -4.248333  -6.049668  4.6839  0.3286 -4.6492  0.0794  2.3095  0.0541   0.0541  -63.1231    0.0819  1.0000  0.0000 -99.0000 -99.0000 -99.0000 936430.0000
 15.093766   1.722675  5.6583  0.2826 -7.7747  0.0731 -0.3007  0.0658   0.0658  123.4562    0.0718  0.0000  0.0000 -99.0000 -99.0000 -99.0000 897519.0000
-22.295159   1.291259  6.3575  0.3701 -4.6124  0.0614 -0.3410  0.0644   0.0644 -122.5428    0.1051  1.0000  0.0000 -99.0000 -99.0000 -99.0000 980106.0000
 -1.626464  -0.109753  6.9616  0.4643 -4.0774  0.0721 -3.3095  0.0672   0.0672  158.9052    0.0803  0.0000  0.0000 -99.0000 -99.0000 -99.0000 62209.0000
 14.018704   4.261832  5.8052  0.4218 -3.5507  0.0582 -0.4656  0.0803   0.0803  -19.6685    0.0868  1.0000  0.0000 -99.0000 -99.0000 -99.0000 978498.0000
  1.201848  -0.767101  6.6036  0.5338 -4.2620  0.0672  1.8225  0.0695   0.0695   46.5872    0.0931  0.0000  0.0000 -99.0000 -99.0000 -99.0000 28637.0000
  0.466673   3.766911  7.5592  0.5860 -2.1666  0.0631  0.1252  0.0957   0.0957  -85.1238    0.0903  1.0000  0.0000 -99.0000 -99.0000 -99.0000 115255.0000
  0.706484  -2.829563  7.1006  0.5872 -8.3741  0.0809  0.8122  0.0571   0.0571 -148.7892    0.0913  0.0000  0.0000 -99.0000 -99.0000 -99.0000 985081.0000
 19.299851   0.941973  7.2694  0.5023 -7.4220  0.0516 -0.5885  0.0722   0.0722  134.2237    0.0861  1.0000  0.0000 -99.0000 -99.0000 -99.0000 14086.0000
  1.032309  -2.240667  7.9340  0.5065 -7.0486  0.0678 -2.4583  0.0860   0.0860  207.6716    0.0778  0.0000  0.0000 -99.0000 -99.0000 -99.0000 564083.0000
 27.587694   1.044307  5.8643  0.3732 -4.2776  0.0783 -0.8251  0.0510   0.0510   62.9527    0.0657  1.0000  0.0000 -99.0000 -99.0000 -99.0000 630249.0000
 10.239529   1.796221  6.7787  0.4950 -5.1110  0.0854  0.4710  0.0720   0.0720   75.6391    0.0688  0.0000  0.0000 -99.0000 -99.0000 -99.0000 716165.0000
 -4.563304  -4.031123  6.0821  0.3480 -3.6648  0.0432  1.4731  0.0786   0.0786 -152.3177    0.0415  1.0000  0.0000 -99.0000 -99.0000 -99.0000 377732.0000
 -2.565769   0.000467  8.5241  0.6965 -4.4994  0.0498  0.0532  0.0700   0.0700  -35.2210    0.0701  0.0000  0.0000 -99.0000 -99.0000 -99.0000 812078.0000
  9.297537  -1.602741  7.6061  0.5150 -9.4224  0.0558 -1.1604  0.0937   0.0937   86.0269    0.0862  1.0000  0.0000 -99.0000 -99.0000 -99.0000 535198.0000
  1.746601   0.493486  7.3759  0.4808 -2.2948  0.0657  1.1562  0.0936   0.0936  237.3659    0.0980  0.0000  0.0000 -99.0000 -99.0000 -99.0000 823897.0000
 -3.728548  -1.241818  7.7116  0.5695 -4.1142  0.0861 -2.0747  0.0596   0.0596 -178.6151    0.0696  1.0000  0.0000 -99.0000 -99.0000 -99.0000 275857.0000
 -2.782799   2.435078  7.9416  0.6227 -6.9815  0.0434  0.7273  0.0713   0.0713  -29.7346    0.1058  0.0000  0.0000 -99.0000 -99.0000 -99.0000 894372.0000
 27.662169   1.773323  6.4871  0.4969 -7.1535  0.0470 -0.4640  0.0628   0.0628   60.9962    0.0889  1.0000  0.0000 -99.0000 -99.0000 -99.0000 285656.0000
 -0.003589   0.391043  8.3492  0.6156 -5.3844  0.0461 -1.6805  0.0599   0.0599  -16.6127    0.0941  0.0000  0.0000 -99.0000 -99.0000 -99.0000 568294.0000
 -4.136426   1.314587  3.6715  0.1375 -2.7526  0.0829  0.0536  0.0779   0.0779   47.8404    0.0487  1.0000  0.0000 -99.0000 -99.0000 -99.0000 601563.0000
  5.097408   5.725433  5.6088  0.2723 -3.6393  0.0613 -0.2612  0.0865   0.0865 -100.7895    0.0563  0.0000  0.0000 -99.0000 -99.0000 -99.0000 184269.0000
  9.714188  -0.909132  4.4364  0.1796 -1.6350  0.0515  0.0742  0.0595   0.0595   45.7650    0.0751  1.0000  0.0000 -99.0000 -99.0000 -99.0000 717325.0000
 40.759448   1.406899  6.6040  0.4715 -5.2136  0.0577 -0.8937  0.0729   0.0729  111.6751    0.0430  0.0000  0.0000 -99.0000 -99.0000 -99.0000 591381.0000
 -8.821192  -6.668351  7.4776  0.5567 -4.0395  0.0955 -2.1491  0.0851   0.0851  -58.5026    0.0829  1.0000  0.0000 -99.0000 -99.0000 -99.0000 794287.0000
 21.762907  -0.104142  7.9655  0.6542 -6.9942  0.0804 -1.0449  0.0481   0.0481   62.7304    0.0548  0.0000  0.0000 -99.0000 -99.0000 -99.0000 870803.0000
 -3.755481  -4.206358  5.1411  0.2840 -4.8232  0.0731 -0.0318  0.0505   0.0505  -90.7741    0.0733  1.0000  0.0000 -99.0000 -99.0000 -99.0000 197495.0000
 -2.445613  -0.104075  7.7713  0.7300 -5.5598  0.0506  3.8140  0.0712   0.0712  108.0630    0.0510  0.0000  0.0000 -99.0000 -99.0000 -99.0000 440234.0000
 -3.895625   1.279784  6.3080  0.4602 -3.6171  0.0515  0.0125  0.0781   0.0781  103.7273    0.0774  1.0000  0.0000 -99.0000 -99.0000 -99.0000 646234.0000
 -2.720162  -2.554341  8.2211  0.6748 -7.3074  0.0708  1.3473  0.0650   0.0650  -16.2378    0.0651  0.0000  0.0000 -99.0000 -99.0000 -99.0000 636018.0000
 -8.882218   1.044671  5.1593  0.4157 -4.3785  0.0882 -2.1023  0.0787   0.0787  -98.8496    0.0296  1.0000  0.0000 -99.0000 -99.0000 -99.0000 731677.0000
-20.217614   0.561313  7.5253  0.7167 -7.2522  0.0727 -1.0922  0.0776   0.0776 -109.3607    0.0577  0.0000  0.0000 -99.0000 -99.0000 -99.0000 481818.0000
 -4.495720  -1.430158  7.7758  0.6248 -5.4507  0.0281 -0.7873  0.0576   0.0576  -48.0952    0.0699  1.0000  0.0000 -99.0000 -99.0000 -99.0000 400928.0000
  5.049218  -2.548553  5.4116  0.3071 -2.0206  0.0784  3.3458  0.0603   0.0603  -21.8093    0.0489  0.0000  0.0000 -99.0000 -99.0000 -99.0000 94288.0000
 -4.302866   4.192512  6.2955  0.4568 -8.1637  0.0751  1.0540  0.0800   0.0800 -132.1338    0.0798  1.0000  0.0000 -99.0000 -99.0000 -99.0000 963716.0000
 -3.268507  -0.730470  5.9994  0.3926 -10.3971  0.0425  0.7106  0.1040   0.1040  -57.5091    0.0678  0.0000  0.0000 -99.0000 -99.0000 -99.0000 192930.0000
  0.133033   9.082761  5.4948  0.3079 -3.4827  0.0965 -2.8423  0.0641   0.0641   45.1854    0.0609  1.0000  0.0000 -99.0000 -99.0000 -99.0000 399936.0000
 -2.184899  -0.357594  7.4454  0.5871 -5.0027  0.0755 -1.6885  0.0671   0.0671  124.3240    0.0869  0.0000  0.0000 -99.0000 -99.0000 -99.0000 385012.0000
  4.623304  -1.611434  6.3901  0.5282 -2.1704  0.0783  1.5418  0.0696   0.0696  -66.4931    0.0533  1.0000  0.0000 -99.0000 -99.0000 -99.0000 208764.0000
 -9.232674   3.995035  5.2173  0.2635 -2.8152  0.0966 -0.0585  0.0586   0.0586  -78.3998    0.0476  0.0000  0.0000 -99.0000 -99.0000 -99.0000 995806.0000
-13.431872   3.724856  8.1969  0.5487 -5.5821  0.0634  0.3200  0.0833   0.0833 -188.2969    0.0864  1.0000  0.0000 -99.0000 -99.0000 -99.0000 369168.0000
 -3.623215  -3.171877  8.0730  0.6119 -2.4678  0.0803  3.5747  0.0560   0.0560 -118.5584    0.0784  0.0000  0.0000 -99.0000 -99.0000 -99.0000 753568.0000
 18.441475   1.351817  7.8845  0.6069 -7.3001  0.0709 -0.1082  0.0659   0.0659   88.3205    0.1120  1.0000  0.0000 -99.0000 -99.0000 -99.0000 351428.0000
  3.086048  -1.725903  5.1731  0.3245 -7.9272  0.0961 -1.3344  0.0726   0.0726  -45.5792    0.0512  0.0000  0.0000 -99.0000 -99.0000 -99.0000 57131.0000
 13.906331  -0.880871  8.1984  0.5846 -7.3898  0.0781  0.2184  0.0699   0.0699  131.8867    0.0823  1.0000  0.0000 -99.0000 -99.0000 -99.0000 81956.0000
  2.891124   0.298403  7.8098  0.6035 -4.8973  0.0723  1.4308  0.0744   0.0744  -46.5745    0.0774  0.0000  0.0000 -99.0000 -99.0000 -99.0000 425334.0000
  9.667993   1.498184  6.4452  0.3840 -2.8542  0.0735  0.1282  0.0470   0.0470    3.1680    0.1097  1.0000  0.0000 -99.0000 -99.0000 -99.0000 932831.0000
  6.537447   1.502591  8.0893  0.5791 -5.4711  0.0767  0.2953  0.0591   0.0591   76.1718    0.0485  0.0000  0.0000 -99.0000 -99.0000 -99.0000 623845.0000
  4.940928   1.042334  8.3921  0.7303 -7.1496  0.1003 -0.4153  0.0627   0.0627  189.0230    0.0925  1.0000  0.0000 -99.0000 -99.0000 -99.0000 740426.0000
 -4.849901  11.721705  5.9662  0.3957 -6.4306  0.0783  0.3394  0.0811   0.0811    6.9901    0.0829  0.0000  0.0000 -99.0000 -99.0000 -99.0000 168737.0000
 -4.176280  -1.458463  8.9884  0.7840 -6.5710  0.0683 -0.9483  0.0897   0.0897  -87.6022    0.0482  1.0000  0.0000 -99.0000 -99.0000 -99.0000 73462.0000
  0.947738  -0.267334  8.0192  0.5943 -5.8819  0.0874  0.1401  0.0902   0.0902   22.0098    0.0974  0.0000  0.0000 -99.0000 -99.0000 -99.0000 877810.0000
-22.236714   1.138675  6.4983  0.5398 -4.9971  0.0719  1.1276  0.0583   0.0583 -109.6038    0.0708  1.0000  0.0000 -99.0000 -99.0000 -99.0000 429293.0000
  7.358768  -0.187074  6.4731  0.4759 -11.4999  0.0490  3.0108  0.0442   0.0442   31.7281    0.0899  0.0000  0.0000 -99.0000 -99.0000 -99.0000 26600.0000
  5.052144  -1.512589  6.9799  0.4971 -3.5651  0.0784 -0.4061  0.0719   0.0719  -83.2016    0.0612  1.0000  0.0000 -99.0000 -99.0000 -99.0000 558789.0000
  0.335891   0.062969  7.4686  0.6032 -3.1725  0.0488 -0.4160  0.0761   0.0761  -14.5089    0.0990  0.0000  0.0000 -99.0000 -99.0000 -99.0000 776431.0000
-22.392689   4.082281  8.0525  0.4434 -6.9723  0.0625 -0.5536  0.0571   0.0571  -95.3740    0.0690  1.0000  0.0000 -99.0000 -99.0000 -99.0000 233355.0000
  4.188446  -2.176502  7.5996  0.5458  0.2486  0.0935  1.1519  0.0863   0.0863   46.1692    0.0528  0.0000  0.0000 -99.0000 -99.0000 -99.0000 284860.0000
  0.646791  -3.606227  8.0141  0.5248 -3.8166  0.0585 -3.3781  0.0731   0.0731 -238.8126    0.0550  1.0000  0.0000 -99.0000 -99.0000 -99.0000 80122.0000
 -1.239483  -0.587276  9.1616  0.7325 -6.9134  0.0524 -1.4727  0.0806   0.0806 -267.4412    0.1054  0.0000  0.0000 -99.0000 -99.0000 -99.0000 466759.0000
 -4.228501   1.045119  7.0356  0.4331 -6.9882  0.0894 -0.8748  0.0870   0.0870 -101.9646    0.0991  1.0000  0.0000 -99.0000 -99.0000 -99.0000 642467.0000
 -1.873169   0.351668  8.8167  0.7166 -5.7541  0.0779  0.9696  0.0682   0.0682 -247.6777    0.0473  0.0000  0.0000 -99.0000 -99.0000 -99.0000 227418.0000
-17.604788  -4.116124  8.5977  0.6458 -6.5076  0.0947 -1.4309  0.0432   0.0432  -99.4878    0.0576  1.0000  0.0000 -99.0000 -99.0000 -99.0000 338564.0000
-26.475108  13.002918  5.1877  0.4102 -5.0133  0.0909  0.7143  0.0425   0.0425   -3.5401    0.0557  0.0000  0.0000 -99.0000 -99.0000 -99.0000 674186.0000
  5.098410  -0.915617  7.5571  0.5039 -9.1770  0.0863 -2.6104  0.0701   0.0701   49.8532    0.0678  1.0000  0.0000 -99.0000 -99.0000 -99.0000 493832.0000
 -1.417570   3.471616  4.4076  0.2669 -9.3759  0.0493  0.7032  0.0518   0.0518   12.1398    0.0494  0.0000  0.0000 -99.0000 -99.0000 -99.0000 738733.0000
 18.663688  -1.186433  6.8024  0.4703 -6.0236  0.0718 -0.4817  0.0510   0.0510   48.0250    0.0733  1.0000  0.0000 -99.0000 -99.0000 -99.0000 648064.0000
 -0.849680   0.517592  8.0911  0.5806 -4.0426  0.0538 -2.7467  0.0375   0.0375  -95.2269    0.0564  0.0000  0.0000 -99.0000 -99.0000 -99.0000 338689.0000
 -4.096388  -0.861589  5.1436  0.3576 -1.0711  0.0939 -0.7135  0.0512   0.0512   -8.6815    0.0486  1.0000  0.0000 -99.0000 -99.0000 -99.0000 470620.0000
 12.924693  -3.302584  5.4992  0.4130 -2.3746  0.0543 -0.4872  0.0704   0.0704    8.6632    0.0633  0.0000  0.0000 -99.0000 -99.0000 -99.0000 952851.0000
 32.770513  -1.628658  6.0038  0.3994 -7.5697  0.0800 -0.2507  0.0805   0.0805  -25.9482    0.0385  1.0000  0.0000 -99.0000 -99.0000 -99.0000 14357.0000
  0.653587   0.471361  8.0296  0.6502 -6.1796  0.0979  0.1665  0.0586   0.0586  -71.1636    0.0700  0.0000  0.0000 -99.0000 -99.0000 -99.0000 210903.0000
 -4.451953  -1.332425 10.0686  0.7826 -5.2855  0.0664  1.4580  0.0732   0.0732    4.4279    0.0924  1.0000  0.0000 -99.0000 -99.0000 -99.0000 93596.0000
  1.657034   2.537184  7.5715  0.6295 -8.1813  0.0621 -3.1417  0.0621   0.0621  -84.9018    0.0908  0.0000  0.0000 -99.0000 -99.0000 -99.0000 918168.0000
  5.225480  -6.576331  9.4972  0.7567 -5.0901  0.0871  0.8939  0.0663   0.0663   65.2179    0.0701  1.0000  0.0000 -99.0000 -99.0000 -99.0000 559456.0000
 -1.259665  -0.289549  8.8469  0.7088 -3.1108  0.0501 -0.6447  0.0760   0.0760 -105.9979    0.0862  0.0000  0.0000 -99.0000 -99.0000 -99.0000 351032.0000
 32.192411  -1.393792  9.4901  0.7426 -5.9981  0.0967 -0.5007  0.0750   0.0750   32.3697    0.0820  1.0000  0.0000 -99.0000 -99.0000 -99.0000 219623.0000
 -2.092024  -0.166210 10.7272  0.8181 -4.5373  0.0646 -0.9738  0.0854   0.0854  -59.7460    0.0657  0.0000  0.0000 -99.0000 -99.0000 -99.0000 741546.0000
  4.769582  -1.402523  7.9758  0.6275 -8.1666  0.0679 -3.1853  0.0580   0.0580  199.7416    0.0606  1.0000  0.0000 -99.0000 -99.0000 -99.0000 966257.0000
 -1.642933  -0.651007  7.6667  0.5163 -5.8693  0.0631 -2.2336  0.0770   0.0770   83.1176    0.0978  0.0000  0.0000 -99.0000 -99.0000 -99.0000 952237.0000
