l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
 23.744066   1.024235  5.6650  0.0076 -3.8477  0.0005 -0.0328  0.0005   0.0005   86.7701    0.0009  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 115994.0000
 24.554090  -7.590699  5.1406  0.0072 -3.6010  0.0007  0.0157  0.0007   0.0007   -5.1002    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 158963.0000
 -4.563986   5.938827  9.5654  0.0140 -3.7158  0.0008  2.2288  0.0006   0.0006 -149.2207    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 381287.0000
-16.268535  -6.954489  4.7519  0.0078 -8.6033  0.0010 -1.8020  0.0005   0.0005   -9.6964    0.0010  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 481815.0000
-26.370564   1.264065  8.1036  0.0120 -6.4932  0.0005 -0.2787  0.0005   0.0005  -58.7731    0.0004  1.0000  0.0000 -99.0000 -99.0000 -99.0000 29214.0000
  1.428778  -6.464904  7.5394  0.0105 -5.4025  0.0006 -2.5944  0.0006   0.0006   13.3937    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 403358.0000
 22.380421   1.822107  4.4946  0.0040 -3.3456  0.0005 -2.6703  0.0004   0.0004   84.7734    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 270193.0000
 -1.387278   1.059789  8.0123  0.0125 -6.5565  0.0007  1.6483  0.0007   0.0007    9.0819    0.0010  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 188938.0000
 -8.735205  -5.226155  5.8490  0.0077 -2.5090  0.0006  2.2776  0.0004   0.0004  -93.3471    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 311647.0000
 -5.680501  -0.857124  9.5378  0.0167 -4.5129  0.0006  1.4809  0.0005   0.0005  -47.9505    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 368429.0000
-31.732572   0.657466  5.6624  0.0053 -6.1293  0.0007 -0.0140  0.0007   0.0007  -56.0429    0.0007  1.0000  0.0000 -99.0000 -99.0000 -99.0000 13107.0000
 26.056258  -1.732736  4.2371  0.0059 -3.7171  0.0004 -1.2251  0.0006   0.0006   33.5219    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 417572.0000
 24.293700   5.965020  3.6049  0.0069 -7.7384  0.0005 -2.1131  0.0005   0.0005   45.0339    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 363521.0000
 36.670147  -2.704226  5.5374  0.0072 -4.7416  0.0006 -2.6306  0.0006   0.0006   30.3163    0.0010  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 239217.0000
-21.453917   6.225229  8.3049  0.0132 -6.9485  0.0008  1.6438  0.0006   0.0006 -105.6752    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 169949.0000
 32.430216   4.288506  4.4898  0.0056 -5.2002  0.0007 -1.4707  0.0006   0.0006   49.0262    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 281589.0000
-37.022569   0.514136  6.6550  0.0107 -6.4079  0.0005 -1.6910  0.0006   0.0006  -68.4750    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 424669.0000
  3.295121  -1.851518  7.1638  0.0111 -4.9824  0.0003  2.1437  0.0005   0.0005   58.1011    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 251564.0000
-10.398462   1.056090  6.9716  0.0099 -9.4096  0.0003  3.1076  0.0006   0.0006 -111.4133    0.0006  1.0000  0.0000 -99.0000 -99.0000 -99.0000 89461.0000
 -4.953536   0.308967  4.3377  0.0044 -1.5715  0.0004  1.2592  0.0004   0.0004  -33.6866    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 132967.0000
  6.754623   2.469955  5.2258  0.0081 -4.9065  0.0005 -1.5792  0.0004   0.0004  -87.7415    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 234053.0000
 25.436514  -4.234692  4.2662  0.0062 -5.3146  0.0005 -0.1010  0.0005   0.0005   26.4085    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 287910.0000
  1.532168  10.990843  7.9921  0.0139 -5.0403  0.0004  2.2740  0.0005   0.0005  112.0388    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 194905.0000
  0.195958  -5.345200  6.2629  0.0075 -7.4099  0.0006 -0.8310  0.0005   0.0005  147.7532    0.0006  0.0000 20.0000 -99.0000 -99.0000 -99.0000 2948.0000
 -3.786812   6.140823  5.3470  0.0053 -3.9142  0.0006  3.1672  0.0004   0.0004  -99.3992    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 327398.0000
 -6.351096  -0.230750  5.0454  0.0063  0.7882  0.0005  2.2728  0.0005   0.0005  -24.4060    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 208132.0000
-19.609982   1.387830  7.9750  0.0117 -6.6957  0.0005  0.1309  0.0006   0.0006 -115.5390    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 390399.0000
  0.457844   0.860813  5.2462  0.0098  0.2255  0.0004 -0.4210  0.0006   0.0006   34.4042    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 400233.0000
-30.535599   0.796659  6.5066  0.0086 -7.8016  0.0005  3.4481  0.0003   0.0003    8.4669    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 458944.0000
  2.086175  -3.077983  6.1172  0.0070 -7.0743  0.0006 -0.4855  0.0005   0.0005  126.8633    0.0002  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 347803.0000
 11.975150   0.513251  4.6991  0.0060 -6.9302  0.0005 -0.9247  0.0006   0.0006   29.5285    0.0007  1.0000  0.0000 -99.0000 -99.0000 -99.0000 66804.0000
 20.769113  11.070638  3.8401  0.0033 -6.2661  0.0007  1.1411  0.0003   0.0003   26.8893    0.0003  0.0000  0.0000 -99.0000 -99.0000 -99.0000 31155.0000
-26.559595   2.577441  9.9238  0.0127 -4.9469  0.0006 -1.4353  0.0006   0.0006  -67.1646    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 335753.0000
 -4.232151  -3.437362  6.1030  0.0094 -3.9057  0.0004 -6.1531  0.0003   0.0003   41.9329    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 466081.0000
-36.631581   0.473773  5.7225  0.0094 -6.8764  0.0006 -1.3438  0.0005   0.0005  -68.0831    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 181206.0000
  8.004771  -1.726883  6.6064  0.0109 -9.7603  0.0006 -1.6712  0.0006   0.0006   -2.2351    0.0006  0.0000  9.0000 -99.0000 -99.0000 -99.0000 78636.0000
 16.732336  11.635069  4.4274  0.0033 -8.0890  0.0006  0.6027  0.0007   0.0007   17.3365    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 176721.0000
  0.369998   0.302948  7.4232  0.0106 -7.5882  0.0007  2.8276  0.0007   0.0007  270.6882    0.0007  0.0000 20.0000 -99.0000 -99.0000 -99.0000 31039.0000
 22.399648  -3.017049  7.5614  0.0118 -6.8935  0.0004 -1.3694  0.0007   0.0007   79.6425    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 103761.0000
 37.616678  -5.573859  5.0311  0.0078 -6.6479  0.0003  2.2232  0.0008   0.0008    0.0717    0.0005  0.0000  0.0000 -99.0000 -99.0000 -99.0000 44017.0000
-10.870485  -9.185178  3.6149  0.0073 -0.2863  0.0005 -0.1388  0.0005   0.0005  -21.0955    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 164392.0000
 -4.712899  -0.647849  5.5811  0.0061 -0.4928  0.0007  0.4425  0.0005   0.0005  -11.8412    0.0003  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 308966.0000
  2.004442  -9.139937  6.5342  0.0104 -4.9171  0.0005  3.2880  0.0006   0.0006   58.7172    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 127296.0000
 37.103017  -0.655546  6.2115  0.0103 -6.9772  0.0004 -0.0567  0.0004   0.0004   78.9615    0.0004  0.0000  0.0000 -99.0000 -99.0000 -99.0000 34720.0000
-25.731396   2.122233  7.4591  0.0103 -6.2694  0.0006 -1.3204  0.0006   0.0006 -124.0401    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 249062.0000
  1.523397  -2.439894  7.6655  0.0107 -9.6238  0.0005  3.8955  0.0006   0.0006   37.5637    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 274141.0000
 11.254453   0.156497  5.4565  0.0074 -1.3492  0.0005  0.2936  0.0006   0.0006   74.6376    0.0009  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 139598.0000
  8.349916  -0.345047  6.5257  0.0104 -4.7986  0.0006 -1.3263  0.0003   0.0003   -1.2499    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 180758.0000
  6.395183 -10.713690  5.6061  0.0085 -7.6290  0.0005 -0.7260  0.0003   0.0003   73.6477    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 447243.0000
-33.026173   7.133081  5.6247  0.0073 -5.0100  0.0005 -0.4661  0.0005   0.0005    5.3090    0.0008  0.0000  0.0000 -99.0000 -99.0000 -99.0000 58950.0000
-37.836075  -4.866221  8.1558  0.0114 -6.0014  0.0005  0.3631  0.0006   0.0006  -37.4589    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 163702.0000
 16.037459  -6.341685  4.6245  0.0053 -7.0036  0.0005  0.9956  0.0005   0.0005   31.5594    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 419103.0000
-21.289914   1.782504  6.2493  0.0088 -4.1252  0.0005  0.9302  0.0006   0.0006 -123.5421    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 165401.0000
-28.883210   0.710036  5.5502  0.0075 -5.2345  0.0004  1.3252  0.0004   0.0004  -71.2943    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 127983.0000
  5.515168  -9.999432  5.4486  0.0085 -4.9235  0.0006  1.3736  0.0008   0.0008  106.1842    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 250931.0000
  4.722097   8.446860  6.4083  0.0113 -6.3788  0.0005 -9.1276  0.0005   0.0005  -11.9884    0.0009  0.0000  0.0000 -99.0000 -99.0000 -99.0000 39003.0000
-20.981348  -8.518519  6.7352  0.0091 -3.7964  0.0006 -1.1307  0.0005   0.0005  -53.0261    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 263486.0000
-21.595780  -0.346487  4.9723  0.0063 -2.9439  0.0005  0.7976  0.0006   0.0006  -38.9439    0.0004  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 209718.0000
-15.864967  -8.794949  3.6053  0.0035 -5.3679  0.0005 -1.9771  0.0005   0.0005  -13.2417    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 119609.0000
-34.895170  -0.021156  6.0194  0.0090 -7.9649  0.0008  0.1664  0.0004   0.0004  -82.2933    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 481407.0000
 34.066389   1.081914  6.8682  0.0085 -5.6242  0.0003  0.4947  0.0005   0.0005   81.5453    0.0005  1.0000  0.0000 -99.0000 -99.0000 -99.0000 63671.0000
 -2.185884   6.658441  5.7004  0.0129 -9.0451  0.0003 -2.7114  0.0004   0.0004   45.3035    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 489245.0000
-31.836628  -4.378545  4.6751  0.0044 -7.9472  0.0005 -1.8428  0.0003   0.0003  -44.9106    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 211019.0000
 30.408925  -2.163349  5.2200  0.0078 -2.6746  0.0004  0.3835  0.0006   0.0006   -1.0582    0.0008  0.0000  0.0000 -99.0000 -99.0000 -99.0000 51946.0000
 22.965809  -5.370453  6.0941  0.0097 -4.8982  0.0003 -4.7889  0.0004   0.0004    0.9186    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 393422.0000
-40.897057  -0.545269  6.2787  0.0091 -6.4742  0.0006 -0.1990  0.0004   0.0004  -51.1537    0.0011  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 441592.0000
 33.081023   6.047621  4.2748  0.0053 -4.1853  0.0007  4.2788  0.0004   0.0004   37.0633    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 141245.0000
-11.317482  12.098827  6.1783  0.0071 -3.8877  0.0006 -3.3676  0.0006   0.0006 -154.8695    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 361575.0000
-32.605332  -4.577012  4.5248  0.0069 -7.7858  0.0004 -0.9935  0.0006   0.0006  -26.2200    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 298734.0000
  3.593559   4.173008  5.0422  0.0062 -3.1115  0.0005  3.6551  0.0006   0.0006  -96.6588    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 303303.0000
-30.292025   0.177150  3.7846  0.0032 -2.7382  0.0005  2.4238  0.0005   0.0005   30.6437    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 171148.0000
 29.379084   4.357148  5.5297  0.0059 -7.4705  0.0005  0.2845  0.0006   0.0006   21.7445    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 187076.0000
 29.182920   0.270042  9.7461  0.0156 -6.1094  0.0003 -1.2635  0.0004   0.0004  -13.0917    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 250031.0000
-33.871149   4.358320  6.6161  0.0113 -5.2557  0.0005  0.9540  0.0006   0.0006   14.9993    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 109362.0000
  7.902630 -10.058303  4.2595  0.0024 -5.1034  0.0005 -5.5172  0.0006   0.0006  -34.1069    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 450898.0000
-20.939941   3.999925  4.0201  0.0040 -3.8079  0.0006 -4.0962  0.0007   0.0007  -30.1681    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 414914.0000
 12.057932   7.295064  4.3917  0.0052 -2.7205  0.0007 -1.7043  0.0005   0.0005   59.6119    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 458128.0000
 -6.726929   3.210316  5.6569  0.0068 -5.6103  0.0004 -1.4744  0.0008   0.0008 -141.8353    0.0004  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 410940.0000
-25.726313   6.088316  5.1244  0.0091 -2.8051  0.0004 -1.8478  0.0005   0.0005  -59.6381    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 427743.0000
-17.334564   6.483839  4.0674  0.0058 -3.7422  0.0005  1.2157  0.0005   0.0005   -7.9166    0.0005  0.0000  0.0000 -99.0000 -99.0000 -99.0000 78158.0000
 23.892871 -10.672317  5.3832  0.0074 -3.8677  0.0006 -2.3401  0.0003   0.0003   10.5890    0.0004  1.0000  0.0000 -99.0000 -99.0000 -99.0000 53489.0000
-22.753427   0.903263  7.7504  0.0103 -4.6625  0.0007 -2.3813  0.0003   0.0003  -79.0789    0.0013  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 104207.0000
-10.548111  -4.717427  4.4621  0.0062 -4.0328  0.0005 -4.7086  0.0006   0.0006  -48.2706    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 178115.0000
 -1.867394  -1.109453  8.2665  0.0085 -3.8882  0.0004 -3.5988  0.0007   0.0007   67.7119    0.0008  0.0000  0.0000 -99.0000 -99.0000 -99.0000 88255.0000
 -4.947232 -10.052848  4.0010  0.0018 -3.0107  0.0005 -3.0622  0.0007   0.0007   26.9061    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 211170.0000
 36.602326  -4.794642  6.3658  0.0110 -5.4988  0.0002 -0.2193  0.0005   0.0005   44.8307    0.0003  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 162454.0000
  6.742864   0.226016 11.1654  0.0174 -6.0458  0.0003  1.2755  0.0004   0.0004   75.2904    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 167038.0000
 -8.511925   7.999038  7.0170  0.0101 -7.3065  0.0005 -0.7198  0.0005   0.0005  -43.0056    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 232696.0000
-16.315697   0.891465  5.6020  0.0073 -3.6568  0.0005 -1.3792  0.0005   0.0005  -73.3730    0.0008  1.0000  0.0000 -99.0000 -99.0000 -99.0000 74136.0000
  6.842966 -11.666453  6.6583  0.0124 -10.4244  0.0006  0.9355  0.0005   0.0005  -16.9548    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 248196.0000
  6.339554   0.018834  7.4875  0.0121 -6.6330  0.0007  2.4260  0.0006   0.0006  102.7610    0.0005  1.0000  9.0000 -99.0000 -99.0000 -99.0000 66232.0000
 14.016180   1.093397  4.2048  0.0055 -1.2373  0.0004 -0.0900  0.0007   0.0007   87.3433    0.0002  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 461979.0000
  5.583569   8.004458  7.7375  0.0089 -5.2386  0.0006  1.4159  0.0006   0.0006  -29.6290    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 288042.0000
 -6.789910  -1.396440  3.4602  0.0014 -4.9144  0.0006 -2.6414  0.0007   0.0007  -41.7910    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 498450.0000
 35.749866  11.131766  4.6136  0.0037 -8.0306  0.0005  0.2500  0.0007   0.0007  -35.4404    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 137463.0000
  6.116386  -8.023789  4.7553  0.0034 -4.6319  0.0003 -3.6613  0.0004   0.0004 -102.2054    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 303190.0000
-13.751211   0.382361  4.3843  0.0084 -4.1737  0.0005  0.2681  0.0007   0.0007  -35.6982    0.0010  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 371947.0000
  2.944018  -0.041559  7.3282  0.0103 -1.4870  0.0005 -1.9088  0.0005   0.0005    0.2429    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 129866.0000
  6.457580   1.042785  4.5137  0.0056 -1.5103  0.0004  3.8069  0.0005   0.0005  -30.3995    0.0009  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 240357.0000
 -0.505901 -11.236472  4.1499  0.0031 -4.3122  0.0005 -0.7751  0.0005   0.0005  -10.4829    0.0008  0.0000  0.0000 -99.0000 -99.0000 -99.0000 91222.0000
  0.201049   6.510637  7.5365  0.0099 -4.1108  0.0005 -8.0817  0.0005   0.0005 -193.5822    0.0009  1.0000 20.0000 -99.0000 -99.0000 -99.0000 59757.0000
-13.714085   5.915259  4.0999  0.0052 -3.2504  0.0003 -1.7905  0.0007   0.0007    3.8397    0.0008  0.0000  0.0000 -99.0000 -99.0000 -99.0000 98204.0000
-32.538177   6.313312  4.6587  0.0080 -7.9200  0.0004 -1.8000  0.0004   0.0004  -73.4046    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 455172.0000
  1.079522   0.310572  7.7234  0.0079 -4.2896  0.0007 -4.4104  0.0007   0.0007 -200.6575    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 135400.0000
-25.318761   5.925235  4.8451  0.0057 -2.9761  0.0006 -1.9430  0.0004   0.0004   10.5585    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 139696.0000
  0.223036  -3.583524  7.2106  0.0081 -4.0463  0.0006  0.3962  0.0007   0.0007  -44.3343    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 282412.0000
  6.424875  -5.355408  6.2722  0.0102 -5.1060  0.0007 -3.3788  0.0007   0.0007  -67.2171    0.0009  1.0000 20.0000 -99.0000 -99.0000 -99.0000 12815.0000
 29.923529  -9.171887  5.2157  0.0069 -5.4900  0.0004 -3.0736  0.0005   0.0005   13.8603    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 180862.0000
 12.133413  -3.184112  4.8400  0.0034 -4.8435  0.0009  0.3656  0.0006   0.0006 -112.4181    0.0011  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 320886.0000
 -1.257633  -2.854536  9.2781  0.0115 -5.1103  0.0005 -0.4275  0.0005   0.0005  114.4423    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 225400.0000
 12.629077   1.118194  3.7389  0.0018 -1.8604  0.0005 -0.9523  0.0006   0.0006   45.7052    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 131623.0000
-35.813321  -4.153407  5.0768  0.0065 -4.5746  0.0003  1.7285  0.0006   0.0006  -19.0980    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 230122.0000
  1.261888  -9.064323  7.7212  0.0104 -4.7266  0.0005  2.4419  0.0008   0.0008  154.0646    0.0008  1.0000 20.0000 -99.0000 -99.0000 -99.0000 70751.0000
-17.092500   2.610293  7.7002  0.0132 -5.9195  0.0004  1.3253  0.0005   0.0005 -177.7089    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 280767.0000
-16.004282   0.609315  8.1671  0.0119 -5.0489  0.0006  2.4820  0.0006   0.0006 -140.1082    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 159624.0000
-28.725637  -2.114559  6.6943  0.0097 -5.7520  0.0005  1.9088  0.0004   0.0004  -72.0989    0.0007  0.0000  0.0000 -99.0000 -99.0000 -99.0000 20814.0000
-20.824977   0.284341  9.1794  0.0114 -7.2387  0.0004 -0.7242  0.0005   0.0005 -114.0021    0.0006  1.0000  0.0000 -99.0000 -99.0000 -99.0000 7269.0000
-36.453187  -2.609067  7.9584  0.0093 -6.2335  0.0005  0.0430  0.0005   0.0005  -41.8763    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 204114.0000
  5.843592  -4.734011  5.2293  0.0089 -6.2114  0.0007 -0.9037  0.0006   0.0006   98.8061    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 396415.0000
 -1.475664  -1.953109  9.5869  0.0163 -8.5485  0.0005 -2.4408  0.0008   0.0008  184.0519    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 418525.0000
 28.935578  11.992977  4.4673  0.0066 -2.2389  0.0003 -1.3553  0.0005   0.0005    2.2490    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 236410.0000
-19.546405   2.008488  5.2269  0.0055 -3.8323  0.0005 -1.0594  0.0006   0.0006  -64.9568    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 130975.0000
-26.908441   0.581000  4.6063  0.0073 -5.7827  0.0003 -1.3366  0.0006   0.0006  -94.8838    0.0008  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 286250.0000
  7.119927   3.252622  6.9428  0.0107 -0.7163  0.0004  0.6274  0.0005   0.0005    1.7477    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 356816.0000
  6.384333  11.278204  7.4036  0.0119 -4.2259  0.0008 -7.2712  0.0006   0.0006   39.0484    0.0004  1.0000 17.0000 -99.0000 -99.0000 -99.0000 81062.0000
-32.949421   3.381647  5.4327  0.0071 -4.8839  0.0006 -2.6432  0.0005   0.0005    7.4333    0.0009  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 209221.0000
-36.575795  -5.050855  5.1638  0.0061 -5.2191  0.0006 -0.8125  0.0004   0.0004    9.3922    0.0004  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 247789.0000
  2.887446  -0.313380  5.8832  0.0087 -6.4245  0.0005 -0.1147  0.0003   0.0003 -115.5032    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 384010.0000
-10.302795  -3.293622  3.5188  0.0066 -4.8688  0.0005  1.5068  0.0004   0.0004  -21.9725    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 418859.0000
-28.561106  -6.943523  4.8054  0.0056 -4.1402  0.0006  1.2830  0.0005   0.0005  -29.3276    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 475031.0000
  7.705032   0.587114  5.8273  0.0066 -5.4733  0.0004  7.4474  0.0005   0.0005   68.1220    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 243387.0000
  1.295646  -0.678569  6.5703  0.0094 -2.2155  0.0005  1.8161  0.0004   0.0004 -150.8492    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 240332.0000
 29.027959   6.798752  5.8663  0.0064 -6.5726  0.0005  1.1822  0.0005   0.0005   34.5443    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 301510.0000
 -0.127076   2.316416  7.3718  0.0104 -5.4755  0.0006  7.1121  0.0005   0.0005  147.5099    0.0007  0.0000 20.0000 -99.0000 -99.0000 -99.0000 41977.0000
 -5.449217  -3.625992  4.3334  0.0057 -4.9670  0.0006 -1.3877  0.0005   0.0005  -69.9056    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 137941.0000
 -7.183284   1.547836  4.3603  0.0066 -7.3243  0.0005 -2.7956  0.0004   0.0004  -39.0959    0.0006  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 188692.0000
-26.570829   1.937364  8.4454  0.0151 -5.8455  0.0004 -0.6500  0.0005   0.0005  -61.6455    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 100611.0000
 -0.024596   0.703111  6.7225  0.0121 -6.9624  0.0004 -0.4759  0.0003   0.0003  147.5968    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 464098.0000
 16.860074  -3.440567  5.9049  0.0079 -2.3400  0.0005 -0.6343  0.0003   0.0003   34.8336    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 260092.0000
 30.045673   3.796026  4.1082  0.0055 -4.9687  0.0004  1.8626  0.0006   0.0006   -1.6239    0.0007  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 203905.0000
-15.468469   2.336091  5.6399  0.0074 -8.6854  0.0005  0.6294  0.0004   0.0004  -61.7282    0.0006  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 458350.0000
  6.621230   2.856036  5.7651  0.0079 -2.6689  0.0006  1.2699  0.0004   0.0004 -138.1866    0.0005  0.0000  0.0000 -99.0000 -99.0000 -99.0000 79721.0000
 17.532938  -9.245869  3.6103  0.0068 -4.7717  0.0008 -4.0252  0.0006   0.0006   39.1177    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 110576.0000
  3.491137   0.826386  5.7945  0.0079 -6.5300  0.0004 -2.5945  0.0005   0.0005   99.7312    0.0005  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 457505.0000
 16.577314   1.272505  4.4475  0.0050 -5.9077  0.0006 -0.9335  0.0007   0.0007  -57.6662    0.0005  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 438580.0000
 20.660136   9.265307  5.0877  0.0055 -1.3032  0.0006  2.0532  0.0004   0.0004   58.4258    0.0008  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 211136.0000
 17.089584   1.365406  4.3463  0.0047 -0.5260  0.0005  0.1768  0.0005   0.0005  -34.1963    0.0007  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 339592.0000
-39.328740   0.247494  5.9704  0.0090 -7.5723  0.0006 -1.0810  0.0006   0.0006  -50.4259    0.0004  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 481722.0000
