l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
  4.693783   0.993672  6.9761  0.4159 -6.7500  0.0396 -2.2580  0.0795   0.0795   75.7644    0.0707  1.0000  0.0000 -99.0000 -99.0000 -99.0000 742568.0000
  4.965955   0.624015  6.4242  0.5424 -6.5646  0.1092 -0.5101  0.0915   0.0915  -84.8592    0.0787  0.0000  0.0000 -99.0000 -99.0000 -99.0000 672702.0000
-27.095004  -1.121438  5.6237  0.4471 -8.2129  0.0920 -0.9670  0.0495   0.0495  -70.5676    0.0529  1.0000  0.0000 -99.0000 -99.0000 -99.0000 290257.0000
 -0.692248   1.804111 10.1268  0.8238 -5.0294  0.0578 -0.4123  0.0599   0.0599   -0.2535    0.0687  0.0000  1.0000 -99.0000 -99.0000 -99.0000 25739.0000
 -4.550433  -1.501496  7.3741  0.4997 -4.3896  0.0780  0.5381  0.0547   0.0547    0.2162    0.0956  1.0000  0.0000 -99.0000 -99.0000 -99.0000 441630.0000
  1.147498   0.236047  8.3368  0.6504 -9.3442  0.0703  0.5456  0.0756   0.0756  236.0785    0.0497  0.0000  0.0000 -99.0000 -99.0000 -99.0000 701058.0000
 13.890766   8.704059  7.0676  0.4257 -1.6206  0.0841 -0.6103  0.0598   0.0598   39.6767    0.0806  1.0000  0.0000 -99.0000 -99.0000 -99.0000 940626.0000
 -7.630543   2.855975  7.0825  0.5125 -2.2327  0.0668 -1.5167  0.0771   0.0771   10.6020    0.0345  0.0000  0.0000 -99.0000 -99.0000 -99.0000 738496.0000
 32.137011   0.865373  5.1400  0.3453 -6.4716  0.0623  0.0791  0.0747   0.0747   49.8039    0.0644  1.0000  0.0000 -99.0000 -99.0000 -99.0000 240348.0000
 10.988524  -1.371000  6.0790  0.4934 -7.6795  0.0607 -2.4887  0.0755   0.0755  -29.0336    0.1013  0.0000  0.0000 -99.0000 -99.0000 -99.0000 488657.0000
 -4.065252  -1.432882  8.7690  0.7367 -7.4040  0.0793  0.1771  0.0838   0.0838  -94.5090    0.0980  1.0000  0.0000 -99.0000 -99.0000 -99.0000 174963.0000
 -0.642578  -1.193006  5.8437  0.4149 -5.9017  0.0640 -1.5325  0.0648   0.0648  -37.1030    0.0842  0.0000  0.0000 -99.0000 -99.0000 -99.0000 991487.0000
 -4.106995  -1.592675  6.0281  0.3601 -8.7265  0.0670 -1.5080  0.0303   0.0303   10.6416    0.0380  1.0000  0.0000 -99.0000 -99.0000 -99.0000 311845.0000
  4.124941  -4.030739  6.9148  0.4166 -10.2211  0.0475 -1.1621  0.0653   0.0653   47.1443    0.0246  0.0000  0.0000 -99.0000 -99.0000 -99.0000 169622.0000
  4.591038   1.012005  7.4966  0.5316 -10.3659  0.0821  0.8315  0.0656   0.0656  183.3048    0.1105  1.0000  0.0000 -99.0000 -99.0000 -99.0000 635709.0000
 -3.217640  -0.653544  8.6347  0.6194 -13.9455  0.0619  0.4222  0.0509   0.0509   90.6596    0.0179  0.0000  0.0000 -99.0000 -99.0000 -99.0000 271130.0000
 23.761852  -6.443488  5.5781  0.2304 -4.2865  0.0970 -0.7366  0.0554   0.0554   35.3853    0.0487  1.0000  0.0000 -99.0000 -99.0000 -99.0000 8153.0000
  6.237063   4.972213  8.3620  0.6332 -5.9746  0.0702 -0.1287  0.0768   0.0768  -52.0746    0.0781  0.0000  1.0000 -99.0000 -99.0000 -99.0000 6613.0000
 -8.676804   1.181247  4.6045  0.2884 -5.2742  0.0958  0.8225  0.0765   0.0765 -126.0675    0.0664  1.0000  0.0000 -99.0000 -99.0000 -99.0000 277298.0000
 -1.684468  -1.302074  8.1905  0.6485 -7.0461  0.0779 -0.3027  0.0881   0.0881   90.1177    0.0754  0.0000  0.0000 -99.0000 -99.0000 -99.0000 622428.0000
-22.575630   6.875815  7.4491  0.4834 -4.6935  0.0792  0.3661  0.0624   0.0624  -87.5284    0.0568  1.0000  0.0000 -99.0000 -99.0000 -99.0000 473756.0000
 -2.006609  -1.063260  9.2303  0.7377 -10.4761  0.0479  1.0124  0.0598   0.0598  116.0990    0.0557  0.0000  0.0000 -99.0000 -99.0000 -99.0000 52891.0000
  4.642025  -1.518812  6.6050  0.4974 -3.3144  0.0472 -1.0567  0.0630   0.0630  -41.0040    0.0717  1.0000  0.0000 -99.0000 -99.0000 -99.0000 644352.0000
  9.654445   0.723608  4.3481  0.1695 -1.0064  0.0597 -0.0191  0.0814   0.0814    7.7623    0.0688  0.0000  0.0000 -99.0000 -99.0000 -99.0000 971083.0000
-13.282767  -1.451868 11.7887  0.9969 -5.7132  0.0690 -0.6593  0.0888   0.0888  -20.0313    0.0859  1.0000  0.0000 -99.0000 -99.0000 -99.0000 717989.0000
-26.802931  -2.565653  4.5034  0.1783 -2.4613  0.0446 -1.5018  0.0609   0.0609  -27.5014    0.0807  0.0000  0.0000 -99.0000 -99.0000 -99.0000 510379.0000
 -4.226695  -1.379783 11.5591  0.9733 -7.6400  0.0792 -0.3460  0.0277   0.0277  -92.1229    0.0761  1.0000  0.0000 -99.0000 -99.0000 -99.0000 896283.0000
 17.066804  -6.546743  6.8560  0.4917 -4.3816  0.0476 -0.2773  0.0408   0.0408   98.6734    0.0723  0.0000  0.0000 -99.0000 -99.0000 -99.0000 512309.0000
 23.163771   4.183450  6.3401  0.5333 -7.1727  0.0613 -0.7964  0.0338   0.0338   67.9021    0.0754  1.0000  0.0000 -99.0000 -99.0000 -99.0000 424788.0000
 -1.096474   1.749966  6.6592  0.5325 -3.1398  0.0294  3.4042  0.0735   0.0735  149.2365    0.0623  0.0000  0.0000 -99.0000 -99.0000 -99.0000 704471.0000
 -4.079518  -1.162700  8.2796  0.5566 -6.7571  0.0610 -0.3492  0.0618   0.0618    6.7625    0.0652  1.0000  1.0000 -99.0000 -99.0000 -99.0000 59787.0000
-38.727156  -2.991635  5.0596  0.3257 -6.9559  0.0738 -0.2496  0.0567   0.0567   -5.7018    0.0265  0.0000  0.0000 -99.0000 -99.0000 -99.0000 206771.0000
  5.295284  -4.075163  6.9039  0.4839 -7.4289  0.0718 -0.1711  0.1030   0.1030  -31.2564    0.0731  1.0000  1.0000 -99.0000 -99.0000 -99.0000 62792.0000
 22.477625  -1.538165  5.8239  0.4399 -3.5186  0.0839  0.5519  0.0897   0.0897   47.2831    0.0614  0.0000  0.0000 -99.0000 -99.0000 -99.0000 116167.0000
 19.098154  -1.354713  4.9313  0.2419 -4.2960  0.0584  0.7059  0.0855   0.0855   65.7925    0.0513  1.0000  0.0000 -99.0000 -99.0000 -99.0000 733919.0000
-23.881108   3.195116  9.2745  0.7960 -5.8105  0.0509 -1.1183  0.0484   0.0484  -96.1277    0.1003  0.0000  0.0000 -99.0000 -99.0000 -99.0000 719756.0000
-26.799310   0.888570  5.1767  0.2755 -3.9771  0.0880  1.2389  0.0400   0.0400  -51.3227    0.0731  1.0000  0.0000 -99.0000 -99.0000 -99.0000 524895.0000
  3.662242   1.343586  8.8414  0.7689 -9.8574  0.0472  0.7255  0.0491   0.0491   68.5449    0.0386  0.0000  0.0000 -99.0000 -99.0000 -99.0000 769884.0000
 -4.196192   0.900924  7.8588  0.5503 -1.1822  0.0962  0.4388  0.0621   0.0621 -123.8451    0.0715  1.0000  0.0000 -99.0000 -99.0000 -99.0000 36009.0000
-38.143712   0.149500  8.2163  0.5861 -6.1491  0.0665 -1.0986  0.0657   0.0657  -71.9024    0.0739  0.0000  0.0000 -99.0000 -99.0000 -99.0000 991418.0000
 32.348368  -8.910013  7.5243  0.5979 -6.1654  0.0172 -0.9128  0.0530   0.0530   -8.7318    0.0873  1.0000  0.0000 -99.0000 -99.0000 -99.0000 554310.0000
 -1.831326  -0.676784  9.0162  0.7212 -8.5535  0.0757  0.2868  0.0713   0.0713  229.1941    0.0949  0.0000  0.0000 -99.0000 -99.0000 -99.0000 884462.0000
-22.067149   0.903896 10.1555  0.7768 -7.1970  0.0784  0.2936  0.0757   0.0757  -98.8947    0.0660  1.0000  0.0000 -99.0000 -99.0000 -99.0000 641763.0000
  2.144507  -4.465151  7.7504  0.5956 -6.8385  0.0664 -2.1932  0.0689   0.0689   52.0876    0.0810  0.0000  0.0000 -99.0000 -99.0000 -99.0000 204242.0000
  9.896003  -1.193469  8.1979  0.6323 -7.3717  0.0768  0.8520  0.1030   0.1030  100.2881    0.0713  1.0000  0.0000 -99.0000 -99.0000 -99.0000 235752.0000
 30.251921   0.102206  6.6590  0.4406 -8.4494  0.0499 -0.0476  0.0637   0.0637   51.2226    0.0761  0.0000  0.0000 -99.0000 -99.0000 -99.0000 974413.0000
 -4.238956  -1.067678  6.3310  0.5133 -5.1891  0.1052 -1.0784  0.1034   0.1034  -13.3862    0.0644  1.0000  0.0000 -99.0000 -99.0000 -99.0000 737712.0000
 -2.677130  -1.258630  7.6358  0.6189 -7.4330  0.0471 -5.4531  0.0719   0.0719   -8.8007    0.1083  0.0000  0.0000 -99.0000 -99.0000 -99.0000 903324.0000
  0.526072  -9.377359  7.7736  0.5687 -6.5896  0.0648 -0.1166  0.0718   0.0718   -3.5947    0.0720  1.0000  1.0000 -99.0000 -99.0000 -99.0000 13159.0000
-32.684959   3.195348  5.2390  0.2894 -4.3454  0.0742 -1.1462  0.0396   0.0396   27.8102    0.0603  0.0000  0.0000 -99.0000 -99.0000 -99.0000 901215.0000
  4.874519   3.664087  8.4812  0.7274 -6.4215  0.0696  0.2806  0.0714   0.0714  -21.0865    0.0811  1.0000  1.0000 -99.0000 -99.0000 -99.0000 52219.0000
 -1.872959  -0.595447  9.1742  0.6896 -6.8369  0.0734 -0.5462  0.0643   0.0643   42.4444    0.0811  0.0000  0.0000 -99.0000 -99.0000 -99.0000 874765.0000
 13.984494  -1.347036  8.4932  0.6211 -4.9948  0.0573  0.1360  0.0815   0.0815   73.5919    0.0824  1.0000  0.0000 -99.0000 -99.0000 -99.0000 815246.0000
-37.296516  -1.258868  6.4278  0.4742 -6.2799  0.0619  0.4635  0.0801   0.0801  -48.3858    0.0746  0.0000  0.0000 -99.0000 -99.0000 -99.0000 484769.0000
  4.873823   1.755202  5.8304  0.4080 -2.0295  0.0669  0.7277  0.0827   0.0827 -123.4446    0.0578  1.0000  0.0000 -99.0000 -99.0000 -99.0000 165979.0000
 -1.365629   0.960903  8.2918  0.5617 -3.8792  0.1011  1.6937  0.0466   0.0466  167.9148    0.0691  0.0000  0.0000 -99.0000 -99.0000 -99.0000 216834.0000
-13.578273  -1.683249  6.1535  0.3232 -5.7433  0.0805  0.2345  0.0763   0.0763  -33.4170    0.0982  1.0000  0.0000 -99.0000 -99.0000 -99.0000 874807.0000
 -5.773280  -1.976841  8.3146  0.6713 -6.4737  0.0752 -0.7584  0.0620   0.0620    6.6292    0.1015  0.0000  1.0000 -99.0000 -99.0000 -99.0000 15949.0000
 -3.615979   0.875782  7.0512  0.5723 -5.6161  0.0753 -0.6746  0.0580   0.0580  206.2917    0.0730  1.0000  0.0000 -99.0000 -99.0000 -99.0000 789644.0000
-39.634692   0.419935  5.1971  0.3713 -4.0497  0.0873 -1.0657  0.0596   0.0596  -35.2712    0.0942  0.0000  0.0000 -99.0000 -99.0000 -99.0000 731885.0000
 -3.737413  -1.229607  7.5536  0.5322 -3.9797  0.0981  3.9005  0.0572   0.0572 -122.4379    0.0752  1.0000  0.0000 -99.0000 -99.0000 -99.0000 725463.0000
  2.019489  -2.746607  6.9322  0.5073 -7.3816  0.0871 -1.7017  0.0937   0.0937  114.7212    0.0793  0.0000  0.0000 -99.0000 -99.0000 -99.0000 161131.0000
 18.786279   1.771052  4.7828  0.2394 -11.6322  0.0768 -0.4495  0.0901   0.0901  -31.6904    0.0459  1.0000  0.0000 -99.0000 -99.0000 -99.0000 105088.0000
 -0.761675  -0.600321  7.4525  0.5781 -6.4371  0.0646 -1.4442  0.0925   0.0925 -325.2631    0.0940  0.0000  0.0000 -99.0000 -99.0000 -99.0000 270653.0000
  0.334237  -3.745414  6.4722  0.4209 -8.1395  0.0641 -4.1633  0.0519   0.0519   16.7513    0.0924  1.0000  0.0000 -99.0000 -99.0000 -99.0000 790963.0000
 -5.255519   1.165932  7.8585  0.5007 -6.9077  0.0789 -0.2634  0.0822   0.0822   16.7503    0.0885  0.0000  1.0000 -99.0000 -99.0000 -99.0000 64081.0000
 28.167877   1.475849  5.6099  0.3579 -3.6155  0.0859 -0.5417  0.0852   0.0852   62.2135    0.0667  1.0000  0.0000 -99.0000 -99.0000 -99.0000 800631.0000
 12.233766   3.745777  6.0457  0.4649 -5.3625  0.0682  1.4986  0.0568   0.0568   13.3075    0.0899  0.0000  0.0000 -99.0000 -99.0000 -99.0000 642378.0000
  4.879842  -1.539873  5.7950  0.3749 -4.4067  0.0743 -0.3462  0.0855   0.0855  -67.6108    0.0777  1.0000  0.0000 -99.0000 -99.0000 -99.0000 111715.0000
  0.185676  -0.489317  8.9780  0.7877 -5.6908  0.0671 -2.8097  0.0646   0.0646 -148.0483    0.0646  0.0000  0.0000 -99.0000 -99.0000 -99.0000 512227.0000
-31.929960   1.377324  6.4551  0.4916 -4.9908  0.0354 -0.5263  0.0629   0.0629  -96.8333    0.0550  1.0000  0.0000 -99.0000 -99.0000 -99.0000 3583.0000
 -3.687240   7.694027  7.2118  0.5389 -7.2281  0.0810 -0.4758  0.0650   0.0650   -8.3084    0.0732  0.0000  1.0000 -99.0000 -99.0000 -99.0000 19169.0000
-18.303754  -0.952423 10.3510  0.8646 -8.1305  0.0623 -0.5105  0.0604   0.0604  -62.8750    0.0604  1.0000  0.0000 -99.0000 -99.0000 -99.0000 717074.0000
 -1.366420   0.014163  9.1705  0.7213 -5.6654  0.0898  0.2620  0.0839   0.0839  124.1496    0.0688  0.0000  0.0000 -99.0000 -99.0000 -99.0000 533101.0000
 14.385004   4.207297  7.6091  0.6271 -5.5165  0.0855 -0.3295  0.0586   0.0586    1.8754    0.0955  1.0000  0.0000 -99.0000 -99.0000 -99.0000 860976.0000
 -1.152706  -0.890809  5.5247  0.4145 -5.5261  0.0710 -0.1012  0.0606   0.0606 -167.1028    0.0611  0.0000  0.0000 -99.0000 -99.0000 -99.0000 273645.0000
 -8.772352   4.200418  6.1303  0.3764 -6.0744  0.0847 -2.6830  0.0752   0.0752 -119.8091    0.0663  1.0000  0.0000 -99.0000 -99.0000 -99.0000 116261.0000
  3.897300  -3.157698  9.9967  0.7939 -6.9273  0.0751 -0.7097  0.0721   0.0721   88.8093    0.0573  0.0000  0.0000 -99.0000 -99.0000 -99.0000 880848.0000
 -4.534913   1.015027  9.9908  0.9324 -7.3792  0.0575 -0.6598  0.0769   0.0769  153.7418    0.0489  1.0000  0.0000 -99.0000 -99.0000 -99.0000 309906.0000
  9.209636  -1.951920  5.5141  0.3451 -8.0690  0.0738  2.0624  0.0543   0.0543  -53.1549    0.0273  0.0000  0.0000 -99.0000 -99.0000 -99.0000 676504.0000
 -4.280499   6.462481  6.5604  0.4091 -4.0204  0.0723 -3.0558  0.0593   0.0593  126.1245    0.0326  1.0000  0.0000 -99.0000 -99.0000 -99.0000 517757.0000
 -0.169354  -5.929394  5.2606  0.3695 -7.0306  0.0799  0.0095  0.0545   0.0545   15.2283    0.0784  0.0000  0.0000 -99.0000 -99.0000 -99.0000 944687.0000
-22.591325  -0.785381 10.2648  0.8750 -6.2075  0.0806 -0.2664  0.0639   0.0639  -75.8590    0.0540  1.0000  0.0000 -99.0000 -99.0000 -99.0000 518398.0000
 -1.521014  -1.053915  8.8541  0.6807 -10.7798  0.0485  0.2224  0.0769   0.0769   -1.7192    0.1203  0.0000  0.0000 -99.0000 -99.0000 -99.0000 486543.0000
 -3.593050   0.890348  8.8862  0.7292 -7.5120  0.0820  0.1839  0.0697   0.0697  -54.9997    0.1016  1.0000  0.0000 -99.0000 -99.0000 -99.0000 725412.0000
 -2.547676  -1.341240  8.3727  0.6854 -9.2802  0.0744  0.7987  0.0788   0.0788 -290.2326    0.0471  0.0000  0.0000 -99.0000 -99.0000 -99.0000 471031.0000
  9.662976   3.678291  8.7243  0.5815 -5.9267  0.0861 -0.1042  0.0757   0.0757  -43.5314    0.0948  1.0000  1.0000 -99.0000 -99.0000 -99.0000 30346.0000
  5.491064  -0.426167  5.6423  0.3880 -7.0190  0.0743  0.5710  0.0689   0.0689 -127.7095    0.0832  0.0000  0.0000 -99.0000 -99.0000 -99.0000 761933.0000
 10.145172  -1.618319  6.6928  0.4556 -7.2657  0.0489 -0.0301  0.0702   0.0702   16.7581    0.0591  1.0000  0.0000 -99.0000 -99.0000 -99.0000 378946.0000
 -1.972144  -0.534494  6.8631  0.4208 -5.2058  0.0633 -1.3368  0.0942   0.0942 -137.7769    0.0606  0.0000  0.0000 -99.0000 -99.0000 -99.0000 105098.0000
 13.879798  -1.280860  5.9605  0.4772 -5.1798  0.0701 -0.2638  0.0730   0.0730   37.1067    0.0551  1.0000  0.0000 -99.0000 -99.0000 -99.0000 152516.0000
 -4.210826   5.133784  4.7531  0.3075 -6.1405  0.0475  1.2644  0.0766   0.0766 -119.5305    0.0625  0.0000  0.0000 -99.0000 -99.0000 -99.0000 403823.0000
-22.581904  -1.311273  6.3587  0.4832 -8.6045  0.0704 -1.0949  0.0969   0.0969  -11.8037    0.0703  1.0000  0.0000 -99.0000 -99.0000 -99.0000 902446.0000
  1.739356  -2.985226  6.8808  0.4251 -2.6985  0.0842 -3.3778  0.0466   0.0466  -39.7681    0.1074  0.0000  0.0000 -99.0000 -99.0000 -99.0000 181423.0000
  5.372744   1.491341  5.0449  0.3212 -3.7743  0.0638  0.8953  0.0618   0.0618  -44.0582    0.0834  1.0000  0.0000 -99.0000 -99.0000 -99.0000 988912.0000
  3.407431  -0.135420  7.2405  0.4699 -7.9957  0.0987  5.3648  0.0854   0.0854  183.6546    0.0730  0.0000  0.0000 -99.0000 -99.0000 -99.0000 334746.0000
 -8.198478  -1.511610 11.9978  0.9966 -7.5625  0.1064 -0.8416  0.0690   0.0690  -10.5269    0.0575  1.0000  0.0000 -99.0000 -99.0000 -99.0000 613020.0000
  5.049218  -2.548553  5.4116  0.3071 -2.0206  0.0784  3.3458  0.0603   0.0603  -21.8093    0.0489  0.0000  0.0000 -99.0000 -99.0000 -99.0000 94288.0000
 -3.967679   1.600340  8.5873  0.6458 -4.0407  0.0481  1.5282  0.0846   0.0846 -102.4854    0.0710  1.0000  0.0000 -99.0000 -99.0000 -99.0000 298038.0000
  0.786362   0.300905  7.3069  0.5047 -8.6594  0.0655 -2.0982  0.0728   0.0728    4.4796    0.0399  0.0000  0.0000 -99.0000 -99.0000 -99.0000 135190.0000
  5.074012  -1.506491  6.2261  0.3474 -6.3176  0.0588 -0.6833  0.0657   0.0657  120.2953    0.0740  1.0000  0.0000 -99.0000 -99.0000 -99.0000 188440.0000
 -0.571762  -0.146520 12.0223  0.9714 -7.0791  0.0544  1.1298  0.0739   0.0739 -102.7664    0.0646  0.0000  0.0000 -99.0000 -99.0000 -99.0000 814423.0000
 32.297689  -1.189797  5.8267  0.4467 -3.9014  0.0867  0.3204  0.0558   0.0558   -8.7070    0.0892  1.0000  0.0000 -99.0000 -99.0000 -99.0000 925054.0000
  9.217500   3.365346  5.7277  0.2304 -3.2084  0.0986 -0.7685  0.0502   0.0502 -107.8065    0.0898  0.0000  0.0000 -99.0000 -99.0000 -99.0000 756198.0000
  5.278985  -6.530485  8.1863  0.6224 -6.1339  0.0649 -0.4942  0.0741   0.0741  -48.7615    0.0575  1.0000  1.0000 -99.0000 -99.0000 -99.0000 1317.0000
 -5.204314   0.677003  7.2537  0.5610 -3.5001  0.1012 -0.0799  0.0709   0.0709 -169.6219    0.0613  0.0000  0.0000 -99.0000 -99.0000 -99.0000 956454.0000
  5.252381  -1.073954  8.5131  0.6717 -5.0708  0.0423  1.2497  0.0779   0.0779   75.9697    0.0527  1.0000  0.0000 -99.0000 -99.0000 -99.0000 888163.0000
  2.492086  -0.494885 12.4062  0.9999 -7.8263  0.0833 -0.4206  0.0727   0.0727   91.3424    0.0510  0.0000  0.0000 -99.0000 -99.0000 -99.0000 242122.0000
 -3.761268  -3.793849  6.7744  0.4423 -5.6031  0.1040  2.1352  0.0585   0.0585   69.2716    0.0653  1.0000  0.0000 -99.0000 -99.0000 -99.0000 62063.0000
  1.126816   0.779672  7.2388  0.5183 -3.2440  0.0878  0.7520  0.0884   0.0884   50.2690    0.0898  0.0000  0.0000 -99.0000 -99.0000 -99.0000 672455.0000
-26.891366   1.625607  4.6948  0.3492 -6.0598  0.0435  0.7801  0.0683   0.0683  -99.5484    0.0650  1.0000  0.0000 -99.0000 -99.0000 -99.0000 513917.0000
 -2.123693  -0.173263  6.8926  0.5787 -3.0831  0.0570  1.9669  0.0715   0.0715 -109.8183    0.0806  0.0000  0.0000 -99.0000 -99.0000 -99.0000 871192.0000
  4.822695  -1.078634  7.9287  0.6413 -6.2341  0.0850  1.5627  0.0674   0.0674  191.1641    0.0405  1.0000  0.0000 -99.0000 -99.0000 -99.0000 128330.0000
 40.063343   0.497280  5.4056  0.3538 -5.2094  0.0479 -0.0929  0.0700   0.0700   58.0868    0.0466  0.0000  0.0000 -99.0000 -99.0000 -99.0000 584569.0000
  9.425898  -9.270608  5.0331  0.2533 -3.8915  0.0694  2.0062  0.0571   0.0571   -5.2525    0.0914  1.0000  0.0000 -99.0000 -99.0000 -99.0000 772797.0000
  1.317575   2.449172  6.1611  0.4180 -5.6628  0.0879 -0.7142  0.0789   0.0789  158.8975    0.0627  0.0000  0.0000 -99.0000 -99.0000 -99.0000 400030.0000
 23.801526   3.929280  6.5556  0.4657 -7.0501  0.0712 -0.2876  0.0651   0.0651   66.6953    0.0630  1.0000  0.0000 -99.0000 -99.0000 -99.0000 462693.0000
  2.030826   1.287149  7.6780  0.5181 -10.2371  0.1248  0.3760  0.0697   0.0697  -16.9108    0.0479  0.0000  0.0000 -99.0000 -99.0000 -99.0000 522702.0000
 -4.249734  -1.400767  7.4538  0.4501 -6.9814  0.0701  0.2070  0.0664   0.0664   13.3925    0.0693  1.0000  1.0000 -99.0000 -99.0000 -99.0000 60212.0000
  3.816433  -0.679683  7.1194  0.5984 -6.2513  0.0616  1.2332  0.0731   0.0731  -18.7821    0.0493  0.0000  0.0000 -99.0000 -99.0000 -99.0000 157086.0000
  4.951992   0.981621  7.1865  0.5523 -7.5854  0.0672 -0.2613  0.0601   0.0601  -30.4032    0.0646  1.0000  1.0000 -99.0000 -99.0000 -99.0000 29057.0000
  6.812765  -1.561890  4.7684  0.3709 -7.7856  0.0545  0.1049  0.0648   0.0648  -90.4118    0.0608  0.0000  0.0000 -99.0000 -99.0000 -99.0000 600045.0000
 13.843214   3.534406  3.8157  0.1862 -5.8390  0.0762 -1.8199  0.0349   0.0349   -8.6990    0.0671  1.0000  0.0000 -99.0000 -99.0000 -99.0000 654961.0000
  0.418767   0.354806  8.2618  0.6774 -8.4613  0.0448 -0.9042  0.0528   0.0528   34.9218    0.1156  0.0000  0.0000 -99.0000 -99.0000 -99.0000 666975.0000
 -3.776420  -1.291954  7.2187  0.4613 -2.6950  0.0779  0.4223  0.0928   0.0928  131.8554    0.1026  1.0000  0.0000 -99.0000 -99.0000 -99.0000 272456.0000
  2.483831  -3.497707  7.2339  0.4611 -7.1211  0.0715  0.1335  0.0670   0.0670  -20.5592    0.0559  0.0000  1.0000 -99.0000 -99.0000 -99.0000 58579.0000
  5.063063   8.637582  6.7810  0.5643 -9.7384  0.0434  0.6863  0.0560   0.0560   53.4223    0.0816  1.0000  0.0000 -99.0000 -99.0000 -99.0000 544668.0000
  0.942173   2.176874  7.6632  0.5055 -11.3125  0.0637 -0.1284  0.0796   0.0796  198.9529    0.0919  0.0000  0.0000 -99.0000 -99.0000 -99.0000 655908.0000
  9.722077  -4.072862  6.7988  0.4716 -4.3350  0.0513 -2.5322  0.0811   0.0811  -70.5078    0.0574  1.0000  0.0000 -99.0000 -99.0000 -99.0000 332663.0000
 -3.028440   2.971846  7.4223  0.6133 -6.4711  0.0581 -0.4011  0.0756   0.0756  -21.3243    0.0633  0.0000  0.0000 -99.0000 -99.0000 -99.0000 272216.0000
 -3.763532   1.154361  5.1397  0.3063 -4.6781  0.0738  0.8736  0.0744   0.0744 -125.1524    0.0750  1.0000  0.0000 -99.0000 -99.0000 -99.0000 908237.0000
 -1.381527   3.945003  7.9013  0.5295 -6.3528  0.0689 -0.2172  0.0551   0.0551  -12.5663    0.0767  0.0000  1.0000 -99.0000 -99.0000 -99.0000 54567.0000
  0.045140   3.541737  9.6667  0.8535 -5.5216  0.0520  0.0350  0.0890   0.0890   -4.4487    0.0708  1.0000  0.0000 -99.0000 -99.0000 -99.0000 331077.0000
 38.300195  -1.688398  6.9663  0.4791 -7.2567  0.0820  0.4699  0.0647   0.0647   45.4031    0.0993  0.0000  0.0000 -99.0000 -99.0000 -99.0000 653842.0000
-31.161274   0.919750  6.9000  0.4546 -6.4328  0.0683  0.9912  0.0765   0.0765  -53.1228    0.0846  1.0000  0.0000 -99.0000 -99.0000 -99.0000 404360.0000
 -3.023157   0.372853  8.7050  0.6616 -7.4754  0.0853 -0.0650  0.0682   0.0682   88.0470    0.0958  0.0000  0.0000 -99.0000 -99.0000 -99.0000 390118.0000
 -4.444032   0.994065  7.7452  0.5065 -7.8874  0.0728  0.0361  0.0661   0.0661 -300.9878    0.0612  1.0000  0.0000 -99.0000 -99.0000 -99.0000 584783.0000
 -9.321253  -5.578170  8.7583  0.7304 -5.8134  0.0439 -0.0503  0.1033   0.1033   26.3389    0.0740  0.0000  1.0000 -99.0000 -99.0000 -99.0000 42282.0000
  4.614375  -1.271208  7.8733  0.5943 -6.7191  0.0598 -0.5141  0.0522   0.0522  -28.3173    0.0975  1.0000  1.0000 -99.0000 -99.0000 -99.0000 55419.0000
 13.952679   5.298870  5.6147  0.4153 -1.8284  0.0855  0.2104  0.0493   0.0493   45.0667    0.0577  0.0000  0.0000 -99.0000 -99.0000 -99.0000 995327.0000
  4.935505   1.281713  8.4755  0.6417 -5.9984  0.0661 -0.4423  0.0916   0.0916  -42.0748    0.0408  1.0000  1.0000 -99.0000 -99.0000 -99.0000 45922.0000
  0.425132  -0.765329  6.9985  0.5425 -4.2432  0.0809 -0.0154  0.0522   0.0522   44.5826    0.0770  0.0000  0.0000 -99.0000 -99.0000 -99.0000 720982.0000
 32.158972  -6.413636  8.1859  0.5001 -6.7190  0.0658 -0.4342  0.0626   0.0626  -15.2286    0.0432  1.0000  0.0000 -99.0000 -99.0000 -99.0000 916717.0000
 32.466130   0.187246  5.4295  0.3408 -7.1008  0.0912  0.1897  0.0779   0.0779   10.8253    0.0507  0.0000  0.0000 -99.0000 -99.0000 -99.0000 946490.0000
 -3.938676  -1.303550  8.0077  0.6427 -9.2004  0.0847 -2.3736  0.0619   0.0619  -78.7777    0.0841  1.0000  0.0000 -99.0000 -99.0000 -99.0000 563574.0000
  0.713016   0.550086  7.8415  0.5277 -9.9684  0.0413  1.6688  0.0708   0.0708  -62.8707    0.0811  0.0000  0.0000 -99.0000 -99.0000 -99.0000 131865.0000
  4.910582   9.520084  7.8362  0.6342 -6.4610  0.1066 -0.2674  0.0492   0.0492  -16.4984    0.0515  1.0000  1.0000 -99.0000 -99.0000 -99.0000 47048.0000
  6.208201   0.118453  6.0912  0.3276 -5.9190  0.0746  0.2841  0.0788   0.0788 -138.7559    0.0719  0.0000  0.0000 -99.0000 -99.0000 -99.0000 331811.0000
  0.531579   3.728076  5.8486  0.3567 -7.5351  0.0833 -2.2246  0.0921   0.0921   -0.0189    0.0511  1.0000  0.0000 -99.0000 -99.0000 -99.0000 815653.0000
