l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
 23.497164   1.397430  5.1423  0.5963 -4.3912  0.0380  2.2692  0.0506   0.0506  -20.6182    0.0537  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 111967.0000
 -2.391846   7.160206  7.8230  0.8380 -3.4211  0.0465 -2.3411  0.0511   0.0511 -273.2656    0.1092  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 491263.0000
-32.362557  11.350892  5.6479  0.6168 -6.1599  0.0512 -0.9077  0.0351   0.0351  -35.3469    0.0764  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 339035.0000
 -7.569054   1.228216 10.4368  1.5471 -6.9759  0.0586  1.1758  0.0404   0.0404   -9.7285    0.0828  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 391354.0000
-31.978399   0.253554  6.2038  0.8911 -7.9435  0.0439  0.6703  0.0444   0.0444  -65.8297    0.0858  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 401169.0000
-29.297420   3.870909  5.0421  0.5337 -4.8401  0.0633  0.4902  0.0532   0.0532  -53.2365    0.0603  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 359650.0000
 34.341285   5.733459  5.9818  0.9033 -4.5073  0.0361  0.0935  0.0648   0.0648   54.4040    0.0708  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 148777.0000
  1.482074  -2.012495  4.8452  0.4806 -4.4617  0.0575 -6.5003  0.0522   0.0522  -76.3416    0.0688  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 106645.0000
  2.106349   6.818224  8.8365  1.4037 -6.9447  0.0322  2.0809  0.0534   0.0534  122.5140    0.0595  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 465228.0000
 34.580641  -5.949510  5.6492  0.7749 -3.8426  0.0525  0.0751  0.0589   0.0589   16.0343    0.0812  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 166911.0000
 19.047065   5.817607  4.7437  0.6108 -6.8257  0.0680 -3.0546  0.0290   0.0290   14.0744    0.0703  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 274263.0000
 15.961204  -0.031941  3.4848  0.4965 -2.7341  0.0587 -1.3038  0.0314   0.0314   74.9545    0.0662  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 116555.0000
  8.006974  -5.406702  9.8644  1.6209 -7.1854  0.0585 -1.9616  0.0628   0.0628  165.9533    0.0751  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 205124.0000
  0.602815   0.154714  4.7606  0.7691 -8.5414  0.0482  2.1775  0.0352   0.0352   14.5942    0.0690  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 286589.0000
-20.074372   1.204553  5.9164  0.5283 -6.1533  0.0674 -0.1373  0.0558   0.0558  -86.9123    0.0722  1.0000  0.0000 -99.0000 -99.0000 -99.0000 33079.0000
 29.448611   3.926317  6.8023  0.9611 -5.3063  0.0491 -0.0026  0.0326   0.0326   -3.3375    0.0612  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 251790.0000
-14.623055  -4.919056  4.5502  0.6048 -5.9264  0.0580 -2.2581  0.0601   0.0601  -66.6899    0.0333  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 464907.0000
-39.405012 -19.239303  5.3396  0.8532 -5.8183  0.0510 -0.4391  0.0558   0.0558   -6.4372    0.0521  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 453660.0000
  6.128741   1.473901  6.4872  0.8462 -3.0034  0.0554  3.6624  0.0490   0.0490 -140.9292    0.0842  1.0000 20.0000 -99.0000 -99.0000 -99.0000 93704.0000
  0.211507  20.115702  3.4230  0.6186 -4.7687  0.0603  3.3549  0.0282   0.0282  -31.3908    0.0581  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 308504.0000
-15.259025  12.086189  5.2089  0.7369 -5.6776  0.0585  1.7956  0.0584   0.0584  -92.0179    0.0787  1.0000  0.0000 -99.0000 -99.0000 -99.0000 12962.0000
 -1.504844   0.772320  8.8399  1.4485 -7.8565  0.0737 -0.0731  0.0735   0.0735  126.2516    0.0757  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 289413.0000
  6.454296  -8.407098  5.0350  0.8155 -2.2203  0.0534 -3.1582  0.0298   0.0298   45.2385    0.1130  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 390691.0000
-11.660695  -4.468491  4.3247  0.4165 -5.6871  0.0540 -2.7628  0.0618   0.0618  -80.5587    0.0742  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 372408.0000
  2.280748 -15.717713  5.2736  0.8785 -1.6166  0.0504 -3.4318  0.0423   0.0423  -35.7906    0.0924  1.0000  0.0000 -99.0000 -99.0000 -99.0000 97944.0000
-22.528661  12.515075  4.6487  0.7023 -3.5269  0.0462 -0.7716  0.0447   0.0447  -49.3765    0.0703  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 413314.0000
 -4.319476  -8.546604  7.0958  0.9668 -6.0876  0.0580 -6.9989  0.0574   0.0574   28.0693    0.0883  1.0000  0.0000 -99.0000 -99.0000 -99.0000 35637.0000
 -7.919352  -1.067448  5.7211  0.8716 -0.0800  0.0331  2.1275  0.0699   0.0699  -12.4421    0.0659  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 472546.0000
-21.010036   2.327677  6.2777  0.8826 -4.1553  0.0618 -0.2341  0.0290   0.0290  -70.4760    0.0898  1.0000  0.0000 -99.0000 -99.0000 -99.0000 6455.0000
  2.035614   2.356150  6.6305  0.7078 -7.3409  0.0379 -0.1701  0.0390   0.0390   89.2492    0.0830  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 283974.0000
-21.410191  -9.880798  3.7821  0.6684 -7.3757  0.0356 -3.0434  0.0559   0.0559  -33.0429    0.0459  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 275476.0000
  5.199632   2.124709  6.4994  1.0151 -3.4794  0.0431 -2.7671  0.0397   0.0397  184.5037    0.0794  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 271365.0000
  6.430997   0.238052  6.2831  1.0832 -5.2072  0.0361  1.1763  0.0413   0.0413  -43.3173    0.0626  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 161067.0000
 19.294992   4.252303  6.4896  0.9137 -3.0582  0.0828  1.7419  0.0744   0.0744   52.9709    0.0665  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 272015.0000
 24.378669 -15.517016  3.4318  0.0594 -5.9338  0.0532 -3.0845  0.0470   0.0470   56.8718    0.0720  1.0000  0.0000 -99.0000 -99.0000 -99.0000 54519.0000
 18.877970  10.395765  4.1243  0.4900 -9.5308  0.0501  0.5484  0.0529   0.0529   55.4084    0.0952  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 324797.0000
 33.782211  -4.082807  4.7236  0.7989 -7.4945  0.0474 -0.6662  0.0457   0.0457   63.7489    0.0733  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 166712.0000
-29.250114   3.006783  7.6653  1.0224 -4.7510  0.0498 -0.6825  0.0211   0.0211  -63.3456    0.0852  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 168679.0000
-19.706015  -4.744549  4.0799  0.3916 -3.9733  0.0449  2.2303  0.0519   0.0519   -6.7039    0.0951  1.0000  0.0000 -99.0000 -99.0000 -99.0000 9135.0000
  1.337678  -6.142689  6.4465  0.6323 -6.4897  0.0511  2.6089  0.0430   0.0430 -117.3704    0.0953  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 470482.0000
 -4.239842  -4.507004  7.0065  1.2236 -7.1311  0.0695  4.1671  0.0610   0.0610    7.4060    0.0565  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 372508.0000
 -0.903103   0.910087  7.1526  1.1072 -6.4093  0.0470  3.2625  0.0763   0.0763   -1.5220    0.0634  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 109138.0000
  6.414905   1.187235  6.7105  0.8590 -4.4886  0.0342 -0.0024  0.0558   0.0558 -135.6343    0.0342  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 330873.0000
  4.249471   1.683279  6.8782  1.0473 -7.5271  0.0465  0.7228  0.0500   0.0500  182.1699    0.0875  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 162745.0000
 -8.829203   0.377750  6.4585  0.9045 -4.0773  0.0582 -0.3528  0.0621   0.0621  -96.2765    0.0672  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 122811.0000
-26.995261   2.975524  5.9730  0.6872 -5.8126  0.0705 -5.3833  0.0320   0.0320  -41.4159    0.0576  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 469595.0000
 -9.251249 -10.300499  6.4466  0.9428 -5.6933  0.0638 -3.4955  0.0445   0.0445 -130.9873    0.0773  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 407247.0000
 20.384074  12.304801  3.6493  0.2227 -9.3412  0.0628 -4.0585  0.0494   0.0494   23.3625    0.0536  0.0000  0.0000 -99.0000 -99.0000 -99.0000 72357.0000
 33.237184   5.478969  4.5156  0.2888 -6.1133  0.0128 -0.7325  0.0307   0.0307   56.7696    0.0429  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 276734.0000
-23.001691  -5.099409  3.7932  0.5039 -3.0492  0.0360  0.2831  0.0533   0.0533  -63.0117    0.0905  0.0000  0.0000 -99.0000 -99.0000 -99.0000 21524.0000
 18.219155  -4.906015  5.6854  0.8656 -8.0377  0.0541 -0.7315  0.0675   0.0675   62.7590    0.0559  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 329986.0000
  3.028142  -8.836979  4.8201  0.4205 -5.2642  0.0627 -2.8434  0.0389   0.0389  -63.5724    0.0405  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 252516.0000
 28.887784   0.205067  6.7798  0.7364 -7.1062  0.0619  0.5102  0.0495   0.0495   78.9561    0.0591  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 361861.0000
-27.961981   0.431948  4.4659  0.5828 -7.6314  0.0615  0.4941  0.0544   0.0544  -60.2093    0.0381  0.0000  0.0000 -99.0000 -99.0000 -99.0000 40054.0000
 11.935746   0.953357  6.7526  0.9334 -7.0702  0.0441  2.7223  0.0462   0.0462  -13.6539    0.0756  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 498848.0000
 -2.001349   0.014891  8.5869  1.2723 -2.2763  0.0309 -6.3439  0.0355   0.0355   -7.6136    0.0831  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 180791.0000
 33.847806   1.418925  4.6821  0.4370 -5.8494  0.0480 -0.5580  0.0722   0.0722   77.8725    0.0732  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 431129.0000
-11.290401  -0.971160  3.8183  0.7680 -0.2673  0.0558  0.9069  0.0399   0.0399   43.2629    0.0790  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 334815.0000
-37.668271   2.336902  5.0531  0.7929 -3.7353  0.0491 -3.0381  0.0513   0.0513   -3.6018    0.1013  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 318813.0000
  8.412847  -3.775025  5.5190  0.5259 -4.5956  0.0443 -2.4831  0.0491   0.0491  106.9981    0.0578  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 340269.0000
 -3.915953  -5.122362  7.7951  1.0429 -5.6741  0.0551 -0.8337  0.0416   0.0416 -212.0786    0.1045  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 265620.0000
 30.984074  -2.336112  4.8376  0.7656 -6.6926  0.0465  0.3374  0.0575   0.0575   23.2708    0.0955  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 335662.0000
 12.448897  -5.298153  4.1111  0.4600 -3.9928  0.0372 -1.3616  0.0472   0.0472   53.2115    0.0721  1.0000  0.0000 -99.0000 -99.0000 -99.0000 90841.0000
  1.923177   0.810415  6.6301  0.9610 -7.9415  0.0670 -3.1945  0.0641   0.0641   56.5026    0.0257  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 415647.0000
  7.313794   0.472513  5.3219  0.7793 -6.3345  0.0779  2.0297  0.0556   0.0556 -128.5662    0.0711  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 252321.0000
 31.859001  -0.832850  3.9235  0.2221 -6.0950  0.0492 -2.2631  0.0414   0.0414  -17.3697    0.0773  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 415116.0000
  1.703279  12.152419  3.5080  0.6209 -3.5419  0.0419  0.6836  0.0585   0.0585   57.5144    0.0564  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 275206.0000
  3.726999  -1.660172  3.7493  0.3290 -0.4715  0.0491 -1.8103  0.0553   0.0553   20.0015    0.0799  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 207106.0000
 29.479580   1.457172  4.5811  0.6502 -2.7960  0.0495 -0.3462  0.0434   0.0434   54.1161    0.0451  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 217658.0000
 -0.762956   2.164092  9.0678  1.1757 -5.7250  0.0523 -0.2490  0.0483   0.0483  -10.1564    0.0804  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 23972.0000
 29.089749  11.998361  6.2060  0.8439 -6.2131  0.0600  0.6891  0.0374   0.0374   27.3487    0.0516  1.0000  0.0000 -99.0000 -99.0000 -99.0000 79466.0000
-26.094881   2.738873  6.3188  0.8649 -6.2316  0.0282  1.8951  0.0607   0.0607  -91.5878    0.0483  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 247933.0000
  7.358912  -5.389539  5.1558  0.6731 -3.7819  0.0613 -0.6137  0.0464   0.0464  -56.9421    0.0330  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 101448.0000
 -1.187405  -1.821242  6.8295  1.0497 -5.9857  0.0402  2.3318  0.0635   0.0635   56.4532    0.0984  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 346621.0000
-26.086734  -3.769220  6.8587  1.1935 -6.2735  0.0319 -0.3772  0.0515   0.0515  -93.7036    0.0501  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 279507.0000
  9.672206   0.688942  6.0791  0.7743 -2.6573  0.0424 -1.7504  0.0648   0.0648  -73.8372    0.0839  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 372943.0000
 28.376964   1.073508  4.9140  0.7187 -6.0826  0.0629 -2.0963  0.0479   0.0479   87.8015    0.0277  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 489314.0000
 -1.463050   0.286752  5.1935  0.6675 -3.4230  0.0541  3.6130  0.0519   0.0519 -105.9574    0.0549  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 260938.0000
 28.400813   1.832650  7.1214  1.2672 -7.9427  0.0512  2.0159  0.0529   0.0529   46.5817    0.0612  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 387020.0000
 -6.510977  -7.795138  7.0576  1.0036 -5.4274  0.0421 -1.3296  0.0576   0.0576 -161.5500    0.0442  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 149036.0000
 23.119519  -8.536640  4.3328  0.8749 -5.1055  0.0617 -1.8759  0.0464   0.0464   -2.6871    0.0455  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 416655.0000
 -1.533900  -0.449191  8.8502  1.6609 -5.7128  0.0243 -0.0950  0.0662   0.0662   19.0268    0.0687  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 21466.0000
  7.927971   0.815785  6.7245  1.0873 -3.1910  0.0608 -1.2780  0.0726   0.0726 -176.9453    0.0754  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 228231.0000
 -2.440069   5.875549  7.2805  1.2102 -7.1736  0.0599 -0.5982  0.0649   0.0649  -18.6080    0.0594  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 36735.0000
  6.114351  13.228588  6.9211  1.0575 -8.5403  0.0435 -1.9608  0.0424   0.0424   64.6702    0.0738  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 354861.0000
 -3.508091  -2.110321  8.7270  1.3516 -7.4973  0.0457  1.1530  0.0400   0.0400 -107.6137    0.0862  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 186374.0000
 18.759254   1.150275  4.7946  0.5450 -4.8465  0.0475 -1.8608  0.0425   0.0425   60.8822    0.0606  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 222780.0000
 -2.408563  -2.636626  6.0525  0.5918 -6.6888  0.0484  1.2664  0.0732   0.0732  132.6571    0.1025  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 339148.0000
-14.770531   1.525212  5.2361  0.6065 -4.4497  0.0344 -1.6154  0.0458   0.0458 -103.2008    0.1023  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 482461.0000
 15.358035   6.710781  4.6020  0.4799 -2.5977  0.0504 -3.3138  0.0474   0.0474   12.7437    0.0533  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 162070.0000
 27.678590  -3.016590  4.5143  0.5687 -6.7342  0.0512  4.0578  0.0601   0.0601   21.4522    0.0841  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 140150.0000
 -0.401952  -2.816425  9.1107  1.5759 -5.5570  0.0476  0.0329  0.0421   0.0421  -10.9711    0.1155  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 969.0000
  6.209915  -3.993802  6.4691  0.8454 -3.9985  0.0727 -2.9495  0.0521   0.0521   77.8158    0.0611  1.0000 20.0000 -99.0000 -99.0000 -99.0000 61803.0000
  4.066338  -7.588364  5.4474  0.5777 -6.4292  0.0448  1.8328  0.0334   0.0334 -103.2743    0.0547  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 294621.0000
-36.913118   0.252410  7.0997  1.0235 -7.2547  0.0470 -1.2452  0.0513   0.0513  -71.2325    0.0843  1.0000  0.0000 -99.0000 -99.0000 -99.0000 51890.0000
  4.968995  -1.580432  4.1666  0.6308 -2.4852  0.0604  1.3258  0.0739   0.0739   87.2279    0.0510  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 335663.0000
 22.647688   1.460460  4.1003  0.4193 -2.4702  0.0594  3.8501  0.0603   0.0603   32.6255    0.0584  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 458210.0000
  3.500244   3.303368  8.0306  1.3432 -6.1256  0.0236 -6.0832  0.0594   0.0594 -171.5994    0.0728  0.0000 20.0000 -99.0000 -99.0000 -99.0000 93756.0000
-16.159871   1.174832  5.1244  0.7289 -7.2088  0.0410  0.3579  0.0318   0.0318 -119.4676    0.0767  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 313795.0000
 14.395205  16.795587  5.0766  0.7050 -6.8433  0.0526  1.8302  0.0453   0.0453   94.4013    0.0538  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 176781.0000
-10.181580   6.528215  6.0513  0.7895 -5.7115  0.0451  2.2576  0.0565   0.0565   28.7348    0.0913  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 226808.0000
 -5.044558  -0.569090  5.9383  0.7211 -4.7278  0.0308 -4.5359  0.0534   0.0534 -160.4897    0.0776  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 211909.0000
 -8.805745   0.085303  9.6143  1.6353 -8.1619  0.0439 -3.3143  0.0537   0.0537 -177.5115    0.0564  1.0000  0.0000 -99.0000 -99.0000 -99.0000 87678.0000
-11.978058  17.461165  5.1222  0.9013 -3.8750  0.0323 -2.3163  0.0484   0.0484  -18.6124    0.0775  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 384102.0000
 28.630085  -4.122873  3.7031  0.1192 -4.7641  0.0625  0.3504  0.0397   0.0397   47.2544    0.0578  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 155924.0000
  2.780603  -4.710327  6.7493  0.7979 -7.0556  0.0424 -0.5073  0.0491   0.0491  -21.6940    0.0687  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 11731.0000
 18.905263   0.611197  5.8800  0.8222 -5.3525  0.0334 -1.3687  0.0521   0.0521  131.2168    0.0591  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 286256.0000
  4.411556  14.793009  4.5596  0.7057 -6.3112  0.0546 -0.0618  0.0433   0.0433   40.0618    0.0486  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 145603.0000
 -3.231813  -5.270046  7.1752  0.9164 -5.6801  0.0470  0.8289  0.0486   0.0486 -178.6887    0.0547  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 187236.0000
  3.262071   4.008644  7.0943  1.0078 -6.9850  0.0479 -0.2331  0.0496   0.0496  -19.8134    0.0801  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 55995.0000
 29.544252  -5.160648  4.1586  0.6057 -6.0280  0.0610 -1.9419  0.0420   0.0420   14.9118    0.0840  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 380640.0000
  2.106579  -0.555558  5.1848  0.5988 -0.7184  0.0394 -0.6593  0.0682   0.0682  -20.9893    0.0545  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 426065.0000
-19.993725   0.412278  4.6358  0.3996 -2.7795  0.0505  1.3641  0.0552   0.0552  -77.3402    0.0711  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 333191.0000
 -7.963475  -6.024889  7.1889  0.7820 -6.4320  0.0310  5.1959  0.0392   0.0392 -116.3699    0.0475  0.0000 20.0000 -99.0000 -99.0000 -99.0000 61105.0000
  8.158619   0.249472  6.3831  0.7644 -10.4730  0.0628 -0.4802  0.0616   0.0616   77.0833    0.0765  1.0000  0.0000 -99.0000 -99.0000 -99.0000 39167.0000
  2.867516  -1.023131  8.0509  1.1235 -8.4542  0.0509 -0.0939  0.0413   0.0413  101.7968    0.0720  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 364515.0000
  7.168099   0.941884  9.2698  1.5385 -5.6172  0.0656  0.1520  0.0818   0.0818  -45.8567    0.0792  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 62462.0000
 11.798642   3.124492  5.0246  0.7480 -1.4136  0.0626 -2.3566  0.0344   0.0344  -33.9732    0.0746  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 251082.0000
 34.020712   0.631683  5.3699  0.8931 -3.6276  0.0391 -1.0673  0.0747   0.0747   78.8090    0.0987  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 371188.0000
-24.847443   2.320383  9.6625  1.2971 -7.2389  0.0247  0.3489  0.0677   0.0677 -138.9202    0.0992  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 353268.0000
  6.666501   0.555404  7.1435  1.1740 -7.4694  0.0648  0.1356  0.0597   0.0597  -23.6464    0.0690  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 58760.0000
  2.337152  -0.368567  6.7610  1.0015 -8.2001  0.0601 -3.1928  0.0510   0.0510 -115.7788    0.0810  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 132842.0000
  6.252681  -8.621027  8.1187  1.3734 -6.1833  0.0388 -0.3158  0.0509   0.0509  -23.0283    0.0739  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 22098.0000
  3.043822   3.282247  4.0206  0.3779 -1.2899  0.0402 -1.4090  0.0460   0.0460   27.2945    0.0806  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 297261.0000
 -5.428105   6.446887  3.6604  0.5763 -1.1568  0.0531  1.2039  0.0418   0.0418   27.6490    0.0610  1.0000  0.0000 -99.0000 -99.0000 -99.0000 87629.0000
-33.661255  -0.055579  4.0404  0.5427 -4.7662  0.0398 -2.9194  0.0545   0.0545  -26.0100    0.0955  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 202652.0000
 -5.200622   6.774347  8.2318  1.2650 -6.1865  0.0457 -0.1609  0.0429   0.0429    8.4399    0.0992  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 14126.0000
 11.499935  -8.127108  5.2319  0.5834 -0.6084  0.0375 -1.1189  0.0468   0.0468   61.2940    0.0559  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 413864.0000
  7.054126  -4.060728  7.1339  0.9878 -7.2971  0.0469 -0.4018  0.0494   0.0494  -41.7308    0.0803  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 62714.0000
 10.281101  -8.341627  5.1298  0.6800 -3.6393  0.0320  3.3222  0.0361   0.0361   -3.8391    0.0559  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 219358.0000
 12.388976  -4.561690  5.1595  0.7145 -3.0022  0.0419  0.3387  0.0389   0.0389   58.6112    0.0491  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 350481.0000
 13.742770   1.247792  5.5389  0.6969 -6.8410  0.0334 -2.2039  0.0732   0.0732   99.8170    0.1016  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 302313.0000
-25.604009 -10.936331  5.3561  0.9720 -4.9882  0.0764  1.8386  0.0338   0.0338 -119.3677    0.0987  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 435479.0000
  9.687262  -5.662736  6.7434  0.9014 -4.8935  0.0488 -0.4259  0.0505   0.0505  -39.8731    0.0640  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 173609.0000
-10.340413  -3.371567  4.0222  0.2871 -3.2135  0.0580 -2.4811  0.0468   0.0468    8.0856    0.0647  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 129292.0000
 28.902271   2.531206  6.3443  0.8083 -8.3790  0.0438  0.1639  0.0304   0.0304   86.0913    0.0540  0.0000  0.0000 -99.0000 -99.0000 -99.0000 15748.0000
 34.549638  -4.715718  5.1058  0.8364 -2.8209  0.0664 -2.6780  0.0727   0.0727  -35.5907    0.1056  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 488188.0000
  3.505369   1.508214  9.5401  1.4722 -5.5030  0.0428 -0.0699  0.0567   0.0567  -45.6751    0.0665  0.0000 -1.0000 -99.0000 -99.0000 -99.0000 13919.0000
 30.166709   0.105770  5.0434  0.5231 -6.8378  0.0298 -0.2641  0.0540   0.0540   12.2994    0.0391  1.0000  0.0000 -99.0000 -99.0000 -99.0000 5569.0000
 16.921603   3.469997  4.0594  0.7087 -4.2168  0.0408 -3.1980  0.0422   0.0422   28.7058    0.0602  0.0000  0.0000 -99.0000 -99.0000 -99.0000 59818.0000
 22.445155  12.876199  4.6589  0.7144 -2.4492  0.0352  0.8641  0.0170   0.0170  107.9643    0.0816  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 300520.0000
  0.564239  -6.116539  6.1956  0.8081 -7.3295  0.0470 -0.5851  0.0695   0.0695  133.0439    0.0776  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 361467.0000
 23.059150 -10.456310  6.1123  0.8212 -4.2002  0.0616 -4.2509  0.0529   0.0529   79.2757    0.0512  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 320952.0000
 38.876687  -5.418525  6.7699  1.0813 -5.6541  0.0614 -0.1743  0.0503   0.0503   18.2481    0.0739  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 490393.0000
 -4.224065  -8.934375  7.3209  0.9788 -6.8185  0.0499 -0.0869  0.0414   0.0414    7.4880    0.0686  1.0000 -1.0000 -99.0000 -99.0000 -99.0000 32524.0000
 -0.554515  -4.625547  4.0937  0.8464 -0.1177  0.0533 -0.3263  0.0568   0.0568   -3.3110    0.1103  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 239760.0000
 22.451843   1.155745  5.2885  0.9063 -6.1169  0.0575 -2.5230  0.0579   0.0579   71.0946    0.0532  1.0000 -99.0000 -99.0000 -99.0000 -99.0000 116094.0000
-20.071894   3.799052  4.2253  0.6204 -5.1683  0.0370 -2.3947  0.0242   0.0242   11.9567    0.0532  0.0000 -99.0000 -99.0000 -99.0000 -99.0000 410223.0000
