l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index  
-28.095224   0.710652  5.4664  0.4126 -5.0125  0.0781 -1.0286  0.0633   0.0633  -13.7070    0.0820  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               95783.000000
  4.642465  -0.882249 10.7030  0.7905 -8.5401  0.0867 -0.2540  0.0751   0.0751   19.7016    0.0406  1.0000  0.0000 -99.0000 -99.0000 -99.0000 489469.0000
  4.320731   0.389537  7.7263  0.5731 -3.5009  0.0819 -1.2242  0.0544   0.0544 -194.4182    0.0824  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              908259.000000
-22.477239  -1.162047  6.6864  0.5093 -7.1115  0.0515  0.0098  0.0696   0.0696  -14.5965    0.0579  1.0000  0.0000 -99.0000 -99.0000 -99.0000 336584.0000
  6.382751   0.489104  7.0940  0.5606 -0.0298  0.0817 -0.7201  0.0717   0.0717  -33.0278    0.0873  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              351914.000000
-26.853384  -1.498781  4.6238  0.2763 -3.3458  0.0860 -0.6265  0.0842   0.0842  -34.2333    0.0845  1.0000  0.0000 -99.0000 -99.0000 -99.0000 696868.0000
 33.319040  -1.285155  6.4639  0.4174 -5.7024  0.0313  0.5476  0.0557   0.0557   37.4726    0.0694  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              411735.000000
  9.802131  -0.998820  5.1146  0.2949 -3.8882  0.0743  0.2519  0.0608   0.0608   80.2649    0.0333  1.0000  0.0000 -99.0000 -99.0000 -99.0000 39802.0000
-38.108231  -1.304982  8.5746  0.6710 -7.0082  0.0507  0.1451  0.0937   0.0937  -50.2018    0.0936  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              881779.000000
-22.205446   0.883915  6.4893  0.4337 -5.9195  0.0619 -0.8079  0.0625   0.0625   -4.5463    0.0799  1.0000  0.0000 -99.0000 -99.0000 -99.0000 259976.0000
-26.195584   0.265362  5.7537  0.4189 -2.0009  0.0743 -0.8183  0.0725   0.0725  -89.9225    0.0802  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              117320.000000
  5.485171  -4.108086  6.4661  0.3808 -4.5155  0.0694 -0.7982  0.0510   0.0510   81.0518    0.0466  1.0000  0.0000 -99.0000 -99.0000 -99.0000 678885.0000
 10.848585   0.326331  3.9770  0.2965 -4.8671  0.0617  0.3048  0.0864   0.0864   -8.7911    0.0653  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              412583.000000
 32.530868   1.206181  6.5418  0.3507 -4.9997  0.0511 -0.4019  0.0637   0.0637   69.1565    0.0836  1.0000  0.0000 -99.0000 -99.0000 -99.0000 14090.0000
  2.550413  -0.349266  8.2568  0.7274 -1.9151  0.0537 -1.9280  0.0878   0.0878   66.7980    0.1000  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               77463.000000
 -3.760434   1.131705  8.1116  0.6181 -1.7162  0.0652  1.0502  0.0526   0.0526 -137.0566    0.0814  1.0000  0.0000 -99.0000 -99.0000 -99.0000 950496.0000
-20.222270   3.944865  4.1707  0.3199 -0.5879  0.0634 -1.7645  0.0831   0.0831  -43.1271    0.1263  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              868961.000000
 -3.928723  -1.406113  8.3564  0.5797 -4.5181  0.0539  0.4228  0.0951   0.0951   10.0761    0.0851  1.0000  0.0000 -99.0000 -99.0000 -99.0000 907549.0000
 27.576050   2.265409  6.7427  0.4635 -7.7640  0.0753  1.4756  0.0854   0.0854   51.7128    0.0657  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               78044.000000
 23.032055  -0.884489  5.9001  0.3813 -4.7962  0.0932  0.0093  0.0614   0.0614   65.0914    0.0633  1.0000  0.0000 -99.0000 -99.0000 -99.0000 67523.0000
  3.921173   1.178109  5.0861  0.3419 -1.6249  0.0806 -1.5717  0.0726   0.0726   38.6489    0.0783  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              499732.000000
  4.923147   1.534913  6.5212  0.5283 -3.8191  0.0733  0.2650  0.0947   0.0947   72.9680    0.0422  1.0000  0.0000 -99.0000 -99.0000 -99.0000 410387.0000
 -2.817785   1.287198  6.6853  0.4113 -5.0707  0.0785 -0.4672  0.0605   0.0605 -165.8853    0.0794  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              901672.000000
-22.251155  -1.339196  5.6757  0.4396 -4.7487  0.0669 -0.6350  0.0721   0.0721  -71.3210    0.1042  1.0000  0.0000 -99.0000 -99.0000 -99.0000 338740.0000
-37.061502   0.060003  4.9153  0.3626 -6.8853  0.0835 -0.3581  0.0640   0.0640  -64.6040    0.0814  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              848331.000000
 23.517960   1.161166  6.6012  0.4060 -6.0487  0.0685  0.4683  0.0582   0.0582   30.0758    0.0948  1.0000  0.0000 -99.0000 -99.0000 -99.0000 7962.0000
  2.601518  -1.482659  8.3686  0.5903 -6.9757  0.0540 -0.0227  0.0542   0.0542  139.2356    0.0621  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              398109.000000
 32.227394   1.066048  5.3550  0.3361 -3.9996  0.0614 -0.7685  0.0728   0.0728   52.1565    0.0860  1.0000  0.0000 -99.0000 -99.0000 -99.0000 239458.0000
  8.933237  -2.775583  5.6655  0.3393 -3.1142  0.0797 -0.0499  0.0576   0.0576  -32.0880    0.0772  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              844858.000000
  5.600913   0.901668  8.2116  0.6039 -7.1480  0.0653 -0.0452  0.0814   0.0814  187.0270    0.0795  1.0000  0.0000 -99.0000 -99.0000 -99.0000 620102.0000
  3.455912  -0.561828  7.9489  0.5196 -5.4464  0.0640 -0.3880  0.0722   0.0722  192.1187    0.0772  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              124871.000000
 -4.456255   4.419203  3.5173  0.1477 -2.2950  0.0815 -1.3926  0.0582   0.0582   -5.7127    0.0669  1.0000  0.0000 -99.0000 -99.0000 -99.0000 421016.0000
-36.646988  -0.560695  6.1219  0.3636 -3.8651  0.0661 -0.1742  0.0930   0.0930  -61.4382    0.0887  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               30449.000000
  4.861945   4.291092  4.0452  0.1933 -3.4342  0.1078  0.6519  0.0667   0.0667  -41.2941    0.0573  1.0000  0.0000 -99.0000 -99.0000 -99.0000 573808.0000
  3.047848   0.001559  6.9360  0.5610 -3.3102  0.0733  2.4854  0.0701   0.0701  -88.9903    0.0756  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              457247.000000
  5.077736  -0.858754  6.5581  0.5027 -7.7340  0.0699  1.7895  0.1055   0.1055   90.3596    0.0974  1.0000  0.0000 -99.0000 -99.0000 -99.0000 903524.0000
  4.008199  -1.495678  7.6752  0.5798 -3.1546  0.1063 -0.1151  0.0628   0.0628  -22.6490    0.0788  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              637639.000000
  9.372454  -1.234829  6.0350  0.3968 -4.4975  0.0857  0.0092  0.0711   0.0711  132.7903    0.0304  1.0000  0.0000 -99.0000 -99.0000 -99.0000 395122.0000
-19.957543  -3.286146  4.2723  0.2561 -4.6912  0.0965  1.0750  0.0631   0.0631  -31.3234    0.0586  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              154465.000000
-13.711856  -3.829134  4.1136  0.2390 -6.3857  0.0753 -3.7294  0.0670   0.0670  -99.3768    0.0753  1.0000  0.0000 -99.0000 -99.0000 -99.0000 234663.0000
 -1.481270  -2.236469  8.3043  0.5932 -7.0597  0.0636  0.7853  0.0701   0.0701 -216.3766    0.0574  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              566154.000000
  5.119898   0.888841  8.9587  0.6318 -9.2592  0.0693 -0.2026  0.0891   0.0891  136.9653    0.0649  1.0000  0.0000 -99.0000 -99.0000 -99.0000 157724.0000
  0.772959   0.653799  7.0556  0.4931 -4.9906  0.1030 -0.1768  0.0575   0.0575 -213.4924    0.0493  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              167916.000000
  4.699752  -0.698835  8.0817  0.6162 -7.2512  0.0692 -2.2797  0.0776   0.0776   22.6201    0.0818  1.0000  0.0000 -99.0000 -99.0000 -99.0000 244469.0000
 -0.740925  -0.902053  8.5411  0.6084 -7.4919  0.0533 -1.6733  0.0477   0.0477  168.2428    0.0688  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              663667.000000
  4.996322  -1.663931  7.8932  0.6068 -7.3482  0.0729 -0.8092  0.0638   0.0638  181.9379    0.0688  1.0000  0.0000 -99.0000 -99.0000 -99.0000 805210.0000
-16.798395  -1.012626  4.4975  0.2316 -7.5144  0.0747 -1.7481  0.0602   0.0602  -84.4519    0.0748  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              687870.000000
 27.682676  -3.386680  6.7320  0.4764 -7.3270  0.0594  0.3894  0.0692   0.0692   62.0461    0.0534  1.0000  0.0000 -99.0000 -99.0000 -99.0000 397430.0000
-38.607077  -0.661465  5.8843  0.3296 -4.4104  0.0569 -0.8516  0.0928   0.0928  -28.8913    0.0711  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              109310.000000
 18.572990  -6.380151  5.0615  0.3160 -6.2488  0.0675  0.6481  0.0738   0.0738   85.4929    0.0785  1.0000  0.0000 -99.0000 -99.0000 -99.0000 558107.0000
 20.292873  -0.358599  5.2630  0.2897 -4.6498  0.0654 -0.2311  0.0888   0.0888   60.8602    0.0503  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              609757.000000
 14.195146   0.966797  5.1532  0.2677 -4.2134  0.0661 -1.3393  0.0755   0.0755  -23.5357    0.0505  1.0000  0.0000 -99.0000 -99.0000 -99.0000 2979.0000
-23.113789  -1.063299  5.8009  0.3449 -5.1793  0.0753 -1.1896  0.0702   0.0702  -70.9590    0.0958  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               90042.000000
  9.867796  -1.606401 10.3708  0.7712 -8.0435  0.0610 -0.3784  0.0560   0.0560   25.0396    0.0936  1.0000  0.0000 -99.0000 -99.0000 -99.0000 497132.0000
  8.027657  -2.838893  7.2990  0.5200 -5.3498  0.0904  0.6200  0.0373   0.0373   23.2384    0.0842  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              185499.000000
-22.821010  -1.342872  5.8533  0.3764 -5.0613  0.0767 -1.6054  0.0721   0.0721   -8.8274    0.0999  1.0000  0.0000 -99.0000 -99.0000 -99.0000 405302.0000
 26.613381   0.390872  5.6634  0.3189 -2.3057  0.0836 -1.1271  0.0564   0.0564   22.8909    0.0642  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              988442.000000
 13.945755  -1.655700  5.1554  0.2766 -6.3034  0.0627  0.9469  0.0572   0.0572  -14.0086    0.0382  1.0000  0.0000 -99.0000 -99.0000 -99.0000 237231.0000
  7.094621  -2.754745  3.5359  0.0758 -1.7414  0.0784 -0.4272  0.0643   0.0643    1.2976    0.0613  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              379993.000000
-31.212341  -1.359861  5.2144  0.3141 -5.8764  0.0745 -0.2096  0.0765   0.0765   -6.7653    0.0953  1.0000  0.0000 -99.0000 -99.0000 -99.0000 777264.0000
-21.297257  -4.911686  4.6828  0.3553 -5.1789  0.0596  0.9955  0.0658   0.0658  -72.4393    0.1102  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              998364.000000
-31.979130  -3.774568  4.6489  0.0657 -4.3775  0.0744  1.1676  0.0554   0.0554  -48.5112    0.0540  1.0000  0.0000 -99.0000 -99.0000 -99.0000 494164.0000
 -5.981724  -0.967012  6.7957  0.3819 -2.2964  0.0927 -0.5391  0.0612   0.0612  -94.5845    0.0842  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              265930.000000
  5.348359  -1.322159  5.1109  0.2212 -4.0179  0.1012 -1.0493  0.0633   0.0633  -54.2797    0.1103  1.0000  0.0000 -99.0000 -99.0000 -99.0000 738347.0000
  5.364893   0.841146  5.6324  0.3855 -2.9362  0.0859 -1.4088  0.0450   0.0450   14.8087    0.0579  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              212610.000000
  4.740658  -1.077867  6.3629  0.4331 -7.0828  0.0860 -0.7963  0.0845   0.0845   82.5107    0.0725  1.0000  0.0000 -99.0000 -99.0000 -99.0000 355180.0000
 18.321721   0.092827  6.2075  0.3164 -1.6743  0.0934 -0.7316  0.0549   0.0549   34.5292    0.0891  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              212760.000000
-27.214831   6.960697  5.4043  0.2880 -3.1734  0.0531  0.6973  0.0689   0.0689  -46.7617    0.0689  1.0000  0.0000 -99.0000 -99.0000 -99.0000 785387.0000
-11.356190   0.041949  7.5608  0.5930 -4.4490  0.0384 -0.4301  0.0719   0.0719 -133.8750    0.0551  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              241522.000000
  5.048610   1.469227  6.6462  0.5906 -8.5398  0.0687  0.3196  0.0822   0.0822  119.6038    0.0673  1.0000  0.0000 -99.0000 -99.0000 -99.0000 735341.0000
  2.496262  -1.098867  7.0036  0.4933 -3.3951  0.0774 -0.0071  0.0620   0.0620   67.9369    0.0858  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              854799.000000
 32.469977  -3.522440  4.2421  0.2495 -5.5030  0.0798  1.2694  0.0636   0.0636   67.2307    0.0758  1.0000  0.0000 -99.0000 -99.0000 -99.0000 753307.0000
  4.084157   0.207468  8.1256  0.5455 -6.1771  0.0721 -0.4565  0.0822   0.0822  -55.8566    0.0479  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              255552.000000
-13.478736  -0.872839  5.4923  0.2364 -4.5243  0.0746 -2.4399  0.0817   0.0817   13.5211    0.0474  1.0000  0.0000 -99.0000 -99.0000 -99.0000 132539.0000
-12.295479  -0.153258  6.4585  0.4376 -2.1582  0.0557  0.0840  0.0626   0.0626 -134.4235    0.0699  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              417196.000000
-31.972658  -0.917477  5.2441  0.3373 -4.1780  0.0681 -0.3162  0.0461   0.0461  -73.6327    0.0930  1.0000  0.0000 -99.0000 -99.0000 -99.0000 952641.0000
 26.695016  -2.549086  6.3022  0.4297 -5.0186  0.0553  0.7731  0.0731   0.0731   70.5124    0.0472  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              712908.000000
 19.153796   0.938191  5.2394  0.3618 -4.4685  0.0574  0.0850  0.0476   0.0476   88.9013    0.0501  1.0000  0.0000 -99.0000 -99.0000 -99.0000 830663.0000
  2.194085  -0.778723  7.5088  0.6939 -8.6452  0.0909 -0.6241  0.0941   0.0941   39.4790    0.1117  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              626709.000000
 -8.939060   0.889199  4.3611  0.2310 -5.4906  0.0820 -0.2857  0.0657   0.0657  -17.0451    0.0939  1.0000  0.0000 -99.0000 -99.0000 -99.0000 63452.0000
-25.695100  -0.846801  6.9354  0.5852 -7.2517  0.0822 -0.9211  0.0771   0.0771  -30.3580    0.0250  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              502521.000000
  4.955656   1.793248  5.3213  0.3572 -0.9203  0.0761  0.7199  0.0687   0.0687   -9.3557    0.0729  1.0000  0.0000 -99.0000 -99.0000 -99.0000 504991.0000
-29.295917   6.720498  5.4259  0.3238 -7.2516  0.0644 -0.0850  0.0591   0.0591  -98.0665    0.0781  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              349994.000000
  5.172184  -0.887741  6.9937  0.4729 -4.9209  0.0850  0.5944  0.0744   0.0744   27.2384    0.0630  1.0000  0.0000 -99.0000 -99.0000 -99.0000 691074.0000
  4.330014   0.620800  7.2905  0.5929 -3.2271  0.0679 -0.6178  0.0744   0.0744 -173.1166    0.0653  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              263587.000000
 14.434901  -1.652127  5.5907  0.3199 -3.9155  0.0884 -1.0888  0.0706   0.0706  -49.1432    0.0571  1.0000  0.0000 -99.0000 -99.0000 -99.0000 997763.0000
 31.758736  -0.799721  5.3067  0.3632 -4.8107  0.0422 -1.3458  0.0751   0.0751   82.1658    0.0526  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               54236.000000
-31.664063  -1.500758  8.3517  0.6986 -7.6322  0.0710 -0.4676  0.0583   0.0583  -73.5844    0.0659  1.0000  0.0000 -99.0000 -99.0000 -99.0000 181563.0000
 21.054851   3.432454  6.3785  0.4362 -6.9646  0.0644  0.1868  0.0558   0.0558   51.8945    0.0612  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              767176.000000
-22.238658  -3.599020  4.0268  0.1503 -2.4946  0.0681 -2.5792  0.0575   0.0575    9.9470    0.0732  1.0000  0.0000 -99.0000 -99.0000 -99.0000 755782.0000
  4.202687  -0.263801  7.0400  0.4218 -1.2593  0.0607 -0.7355  0.0985   0.0985  166.8482    0.0886  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              243386.000000
 -3.807333  -1.149864  4.9179  0.3519 -2.3395  0.0816  1.5003  0.0724   0.0724  -25.6368    0.0617  1.0000  0.0000 -99.0000 -99.0000 -99.0000 860385.0000
 34.470630   0.154841  4.9875  0.3527 -7.1869  0.0678  0.4498  0.0639   0.0639   72.9938    0.0640  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              783725.000000
 -8.312662  -1.679236  8.3613  0.5293 -5.6374  0.0640 -0.4947  0.0742   0.0742 -147.2238    0.0751  1.0000  0.0000 -99.0000 -99.0000 -99.0000 223198.0000
 17.784140  -1.137461  6.2428  0.4575 -5.7286  0.0871 -0.4036  0.0648   0.0648    5.0209    0.0761  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              417507.000000
  5.083941  -1.099353  6.8138  0.6543 -5.0893  0.0846  2.4014  0.0666   0.0666  -29.1876    0.0769  1.0000  0.0000 -99.0000 -99.0000 -99.0000 341471.0000
 11.075640   4.161284  6.4719  0.4330 -4.2405  0.0689 -1.1386  0.0741   0.0741   69.3357    0.0528  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              108155.000000
  4.738471   1.377150  6.9310  0.5370 -8.3878  0.0441  0.4653  0.0828   0.0828  134.1024    0.1033  1.0000  0.0000 -99.0000 -99.0000 -99.0000 9916.0000
 -9.991858   2.101367  4.5302  0.2875 -6.5354  0.0860  1.3492  0.0454   0.0454  -33.5088    0.0993  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              304512.000000
 19.119794  -1.050998  7.3589  0.5766 -8.3390  0.0758 -0.1708  0.0570   0.0570   81.7760    0.0973  1.0000  0.0000 -99.0000 -99.0000 -99.0000 523629.0000
-20.842518  -8.592589  4.1169  0.1712 -3.0770  0.0682  0.3970  0.0444   0.0444   11.7990    0.0834  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               59615.000000
 -4.022404   1.668461  7.1771  0.4707 -1.8653  0.0815  1.3467  0.0903   0.0903  -75.4638    0.0659  1.0000  0.0000 -99.0000 -99.0000 -99.0000 241704.0000
 21.123596   2.096299  4.7801  0.2586 -5.9618  0.0674 -0.0482  0.0568   0.0568   45.1611    0.0857  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              611255.000000
-13.641667  -1.018234  4.7940  0.3181 -5.4770  0.0735 -0.5223  0.0575   0.0575 -110.6285    0.0759  1.0000  0.0000 -99.0000 -99.0000 -99.0000 962156.0000
-38.758829  -1.485366  6.5465  0.4179 -7.7262  0.0707 -0.0879  0.0937   0.0937  -17.3077    0.0921  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              438653.000000
 23.282802   1.299929  8.2576  0.6274 -5.3717  0.0789  0.8478  0.1143   0.1143   75.6989    0.0459  1.0000  0.0000 -99.0000 -99.0000 -99.0000 450573.0000
 12.222191  -3.522853  7.5320  0.6674 -7.0097  0.0637  2.3335  0.0855   0.0855   82.8768    0.0852  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              964197.000000
  4.726345  -1.421109  7.8599  0.7339 -4.3815  0.0503  1.4547  0.0572   0.0572  192.1184    0.0670  1.0000  0.0000 -99.0000 -99.0000 -99.0000 122972.0000
 -0.483439  -1.067318  8.9588  0.7143 -5.3507  0.0995 -1.4608  0.0675   0.0675   15.9305    0.0746  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                                3317.000000
-17.769460  -0.886521  4.5865  0.2529 -4.6922  0.0561  0.7315  0.0843   0.0843  -12.8830    0.0299  1.0000  0.0000 -99.0000 -99.0000 -99.0000 199537.0000
  3.815173  -0.708870  8.1642  0.6538 -2.7609  0.0797  0.3951  0.0751   0.0751  -16.8452    0.0920  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              450945.000000
 -4.052295  -1.502273  7.3957  0.5499 -4.1815  0.0734 -1.2460  0.0765   0.0765 -181.3575    0.0725  1.0000  0.0000 -99.0000 -99.0000 -99.0000 410050.0000
  8.194149   1.982390  6.3683  0.3683 -5.0443  0.0565 -1.3368  0.0579   0.0579  101.0314    0.1028  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              370321.000000
 -4.444748  -1.243217  7.8805  0.6957 -2.0204  0.0810  0.4787  0.0729   0.0729  -70.5402    0.0991  1.0000  0.0000 -99.0000 -99.0000 -99.0000 800484.0000
-20.006393  -0.186503  5.8026  0.3470 -6.6663  0.0625  0.5645  0.0722   0.0722  -38.1751    0.0571  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              357787.000000
 10.094417   0.866850  6.7057  0.4623 -5.5279  0.0688  0.4974  0.0815   0.0815   96.5493    0.0625  1.0000  0.0000 -99.0000 -99.0000 -99.0000 861448.0000
-25.184493   5.089194  8.4942  0.6513 -7.5423  0.0646  0.4915  0.0731   0.0731  -70.2196    0.0602  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              608900.000000
  9.375862   1.576043  6.2385  0.4538 -5.6082  0.0297 -0.5523  0.0627   0.0627   75.1519    0.0249  1.0000  0.0000 -99.0000 -99.0000 -99.0000 746568.0000
-23.799200   0.160069  3.7824  0.1189 -3.4850  0.0718 -0.8097  0.0712   0.0712   -1.3280    0.0865  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              531269.000000
  0.625356   3.874191  9.7327  0.7810 -7.0192  0.0615  0.2655  0.0733   0.0733   43.0378    0.0571  1.0000  0.0000 -99.0000 -99.0000 -99.0000 98870.0000
  6.179354   0.142244  5.6566  0.3530 -3.0954  0.0687 -0.0909  0.0464   0.0464   -5.2785    0.0917  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              585678.000000
-13.685870  -5.862822  4.6596  0.3332 -2.9979  0.0794 -3.5582  0.0519   0.0519  -64.0845    0.0814  1.0000  0.0000 -99.0000 -99.0000 -99.0000 486902.0000
  7.914172   1.795175  5.6874  0.3446 -5.1957  0.0517  0.9624  0.0686   0.0686   16.1031    0.0827  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              962448.000000
 -3.963659  -1.050357  6.4448  0.4672 -4.4271  0.0410 -1.3078  0.0812   0.0812  -58.1627    0.0903  1.0000  0.0000 -99.0000 -99.0000 -99.0000 285759.0000
-17.505141  -2.881746  4.3285  0.1454 -2.9666  0.0496 -0.5541  0.0846   0.0846  -16.0243    0.0740  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              409754.000000
 10.183544  -1.565559  6.0243  0.4304 -6.9251  0.0618 -0.5963  0.0528   0.0528  142.8433    0.0639  1.0000  0.0000 -99.0000 -99.0000 -99.0000 444013.0000
-33.926894  -0.015321  6.7549  0.5381 -5.5373  0.0696  0.1281  0.0574   0.0574  -89.6670    0.0329  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              594789.000000
-26.664827  -1.344271  4.5996  0.2082 -5.1948  0.0681  0.2999  0.0543   0.0543  -80.4925    0.0624  1.0000  0.0000 -99.0000 -99.0000 -99.0000 882350.0000
  8.566752  -1.206823  6.2384  0.3853 -6.9919  0.0660 -0.7733  0.0821   0.0821   48.6368    0.0792  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              337738.000000
 -4.262210   0.896539  5.2364  0.2957 -3.7178  0.0990  0.2020  0.0536   0.0536  -46.5752    0.0668  1.0000  0.0000 -99.0000 -99.0000 -99.0000 396368.0000
-22.231389   0.490908  9.7695  0.8897 -5.6782  0.0448 -0.6185  0.0871   0.0871  -78.1213    0.0564  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              801996.000000
 -4.413512  -4.025347  6.7522  0.4878 -1.3736  0.0800  0.2396  0.0789   0.0789   17.5912    0.0411  1.0000  0.0000 -99.0000 -99.0000 -99.0000 80008.0000
-19.678914  -2.237825  6.6350  0.4053 -5.5758  0.0558 -0.9007  0.0701   0.0701  -39.9698    0.0752  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              687613.000000
  9.357780   3.607872  5.4781  0.4895 -3.0926  0.0712 -1.2541  0.0788   0.0788   56.4478    0.0676  1.0000  0.0000 -99.0000 -99.0000 -99.0000 993893.0000
 -3.627383   0.745215  6.7022  0.4142 -4.4624  0.0703  1.1942  0.0538   0.0538 -121.1672    0.0841  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              345938.000000
  5.086705  -1.035858  6.1574  0.4107 -6.3074  0.0543 -1.6683  0.0678   0.0678  189.0370    0.0864  1.0000  0.0000 -99.0000 -99.0000 -99.0000 47907.0000
  0.808349  -2.646158  7.6926  0.6931 -4.5985  0.0855  0.9327  0.0709   0.0709   91.0739    0.0415  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              847118.000000
 27.758817  -1.120820  8.1949  0.6757 -7.3033  0.0530 -0.1210  0.0489   0.0489   18.6127    0.0402  1.0000  0.0000 -99.0000 -99.0000 -99.0000 521502.0000
 -0.991096   1.520290  4.2324  0.3102 -5.2052  0.0763 -2.2083  0.0537   0.0537    2.2655    0.0599  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              159834.000000
 28.151702  -0.930820 10.5062  0.9432 -5.7768  0.0850 -0.4710  0.0572   0.0572  -22.7011    0.0807  1.0000  0.0000 -99.0000 -99.0000 -99.0000 480839.0000
  2.717477  -0.455876  9.0026  0.7373 -7.5786  0.0519 -2.1236  0.0439   0.0439   96.8668    0.0909  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              839544.000000
 -4.386440   3.527071  8.0336  0.5728 -6.7311  0.0405  1.5700  0.0991   0.0991    5.9351    0.0477  1.0000  0.0000 -99.0000 -99.0000 -99.0000 131352.0000
-37.231335  -2.411848  7.5353  0.4761 -6.9190  0.0678 -0.1640  0.0608   0.0608  -85.2819    0.0839  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              946990.000000
  4.887125  -1.278282  6.7968  0.3657 -7.2138  0.0589 -0.6823  0.0556   0.0556  -19.2234    0.0642  1.0000  0.0000 -99.0000 -99.0000 -99.0000 394024.0000
-19.750321  -0.693118  5.8559  0.2970 -3.3881  0.0705 -0.7932  0.1021   0.1021  -60.1034    0.0945  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                               24316.000000
-17.677487   1.190766  8.1396  0.6367 -6.3564  0.0649 -0.8248  0.0579   0.0579  -91.4436    0.0608  1.0000  0.0000 -99.0000 -99.0000 -99.0000 178115.0000
 12.265631  -1.911485  6.1711  0.4708 -2.3172  0.0632  1.8314  0.0534   0.0534   45.5872    0.0663  0.0000  0.0000 -99.0000 -99.0000 -99.0000                                                              528577.000000
